start_hhmmss,end_hhmmss,text
00:28:58,00:29:05,worries me if you but you say no I don't think I will but it past them. I think they do do it because
00:29:05,00:29:09,they use them as a calendar. It's not super precise if it's like I need to be there at 9.30 in
00:29:09,00:29:13,the morning then probably not. But if you like to remember what they like let's say you get paid
00:29:13,00:29:18,on the 27th of every month you could have a little crap ovaries. I think if you always get paid
00:29:18,00:29:30,on the new moon which is how our office works yes. Okay it is time for fact number three and that is
00:29:30,00:29:38,James. Okay my fact this week is that in late 19th century America but plugs were advertised as a cure
00:29:38,00:29:49,for bad breath. You stick them in your mouth and then you can't breathe. How does this how does
00:29:49,00:29:55,this work? Is it a theory? Well it doesn't work. Okay I'm getting a refund. There were thing called
00:29:55,00:30:05,Young's dilators and they were patented in 1892 by Frank E Young and he sold them as a radical cure
00:30:05,00:30:10,for piles and constipation and the idea was that you would use these butt plugs you put them up your
00:30:10,00:30:17,bum and help you to train your muscles up there and that would help you for various rectal issues
00:30:17,00:30:24,that you might have. But then they kept pushing them for more and more different things and in 1949
00:30:24,00:30:30,"the USDA banned their advertisements because they claimed to cure foul breath, bad taste in the mouth,"
00:30:30,00:30:37,"acne, arrhythmia, uticaria, anemia, insomnia, anorexia, headaches and nervousness."
00:30:37,00:30:42,But if you see these things they come in lots of different sizes I would say they would enhance
00:30:42,00:30:49,my nervousness. Yes. Is that getting rid of insomnia? I don't think having a giant butt plug up
00:30:49,00:30:55,you would. But yeah you just see these images online of I you might do James. Yeah nice
00:30:55,00:30:59,my Google search is slightly different. Well actually I did find one because there's one going
00:30:59,00:31:09,on eBay at the moment. It's an original and it doesn't say if it's been used or not. But yeah it's
00:31:09,00:31:14,going for 71 pounds and then you got about 30 pounds postage and handling and I'm looking at the
00:31:14,00:31:20,buy it now button but I just feel like it sounds like a bargain. It does doesn't it because it's
00:31:20,00:31:24,on the article that you sent around James in the comments said I found one in my grandfather's old
00:31:24,00:31:29,belongings. Do you think there was a lot? And he said they're not too much and this is the only
00:31:29,00:31:34,one I could find on eBay that's going. I think maybe we've been a little bit too hard on Dr.
00:31:34,00:31:40,Young here. Oh yeah. And so hear me out I think curing bad breath by sticking something on your
00:31:40,00:31:47,bum is not a completely insane idea. The theory being that lots of kind of gut issues are caused by
00:31:47,00:31:52,of imbalance of different bacteria and so some bacteria that are meant to be in your large intestine
00:31:52,00:31:57,can end up in your small intestine and they produce different chemicals some of which are
00:31:57,00:32:03,hydrogen sulfide which smells really bad and is the sort of farty smell in stink bombs and these
00:32:03,00:32:08,stinky compounds get into your bloodstream and then they end up coming out in your bad breath.
00:32:08,00:32:14,But one of the ways of solving gut issues is using a fecal transplant if you know anything about
00:32:14,00:32:21,fecal transplants. So there to inoculate an ill person with healthy bacteria from somebody else's
00:32:21,00:32:30,poo. So sticking a dildo up your bum clean wouldn't do anything but if it was covered in a healthy
00:32:30,00:32:35,person's shit then you could cure your bad breath. What does it say on the eBay listing done?
00:32:35,00:32:45,It's been cleansed damage. So a used rectal dilator might help. Interesting. In an indirect way because
00:32:45,00:32:49,then that would solve your gut issues which would then stop your bad breath issues. You know what
00:32:49,00:32:59,listerine first and then the poo up. So dilating that area is good for certain things. So I feel
00:32:59,00:33:04,"like originally they probably intended them for things like fissures, anal fissures which can be"
00:33:04,00:33:10,worse if you're like a bit too tightened so you'll have something to dilate and relax the muscles
00:33:10,00:33:15,which can alleviate the fissure. Not an anal fissure as in this crab is not really hard enough.
00:33:15,00:33:19,I'm going to put it back for two more minutes. Is that how they all talk those people?
00:33:19,00:33:25,If they're anal they are. Sorry of course. Yes. Like quite James. Good point.
00:33:25,00:33:28,"Oh yeah, totally missed that. Is it your bedtime yet?"
00:33:28,00:33:35,Anyway I got into some pretty pretty dodgy territory. I'm looking at 19th century treatments for
00:33:35,00:33:40,anal fissures and putting things up your bum which does work and there was a method which was to
00:33:40,00:33:44,introduce fingers as you know men will have a prostate check obviously doing the same thing.
00:33:44,00:33:49,Fingers would work to relax the muscle a little bit but there was a doctor called Joule Mezzonurve
00:33:49,00:33:55,who was operating in the mid 19th century and he said the using the fingers to relax that muscle
00:33:55,00:34:00,was too slow often had to be redone in order to alleviate these problems and so he suggested a
00:34:00,00:34:05,more complete and quick way by gradually insinuating the fingers one by one into the rectum until the
00:34:05,00:34:11,whole hand was inside then firmly clenching it and forcibly withdrawing. And apparently according
00:34:11,00:34:17,to the 1884 book which I was reading I said this repulsive procedure met with no favour whatsoever.
00:34:17,00:34:27,And thus ventriloquism was born. Oh my gosh. I found another one called actkinson's
00:34:27,00:34:33,registered rectum supporter which it looks a bit like a weightlifting belt if you can imagine that
00:34:33,00:34:40,but then it has some sort of bulbous bits that you appear to go up your bum and again it was like
00:34:40,00:34:45,for fishers and for piles and all that kind of stuff but what's kind of interesting is that
00:34:45,00:34:54,this went on display in the Great Exhibition of 1851. So this big exhibition at Crystal Palace
00:34:54,00:34:58,and they had like all these incredible things from all around the world but if you went right at
00:34:58,00:35:04,the card and be able to find this. That's really fine. What do you think? Do you imagine what does
00:35:04,00:35:11,this one do? This way mum. This way mum. You were a bum expert right?
00:35:11,00:35:15,I have written a book on Bums. I mean he's the children's book on Bums but it's a great book though
00:35:15,00:35:21,natural history of Bums. I read it to my kids and there was great ones like rabbit poo how they
00:35:21,00:35:26,have a poo that basically isn't digested properly the first time around so they eat the poo again
00:35:26,00:35:31,the pellets and then poo it out as poo proper the second time because they have to get the 12 out of
00:35:31,00:35:36,it but grass is really really really difficult to eat so rabbits eat it twice whereas things like
00:35:36,00:35:43,hippos and cows and stuff have multiple stomachs but yeah most animals have a bum and I think it's
00:35:43,00:35:48,only things that sort of jellyfish and sort of like brittle stars and basket stars and stuff like that
00:35:48,00:35:53,the don't and sea sponges things like that but generally 99% of animals have Bums because it's
00:35:53,00:35:59,just such a good system. It is I'm not complaining. It's such a good moment in our history. The moment we
00:35:59,00:36:04,decided to separate the mouth from the anus. Well there's a new theory that actually it was
00:36:04,00:36:09,separating the anus from the sperm ducts I think. They've looked at there's a study that's looked at
00:36:09,00:36:13,what genes are responsible for what things and I mean I think this is one of those theories that
00:36:13,00:36:17,might be supplanted in 10 years but currently there's research from the University of Bergen in Norway
00:36:17,00:36:23,they were looking at the genetics of a zenocelomorphs which are like they look a bit like flatworms
00:36:23,00:36:28,they're like weird lumpy things and anyway they've got a genital opening which could have like
00:36:28,00:36:34,gone under poor which is where the sperm comes out and they use the same genes to make that genital
00:36:34,00:36:39,opening as human embryos used to make their digestive tube and so all of these facts they've
00:36:39,00:36:46,pieced together to say at some point we had this sperm opening and then we started to think or
00:36:46,00:36:51,evolution decided that we should merge it with an digestive tract and have poo come out of it.
00:36:51,00:36:55,Now I don't know how they're explaining the fact that then another sperm opening had to be created
00:36:55,00:37:01,which it was. I did read an article in New Scientist by the people who did this study and they said
00:37:01,00:37:09,once a hole is there you can use it for other things. Oh yes. It feels like a bumper sticker.
00:37:09,00:37:18,Humans are really good at lots of things but what one thing we got the no other animal has got?
00:37:18,00:37:24,Podcasts. Maybe culture I guess you could say but then those binobos that put little
00:37:24,00:37:30,"grass in their ear and then all the others copied it. I think like planning, like long-term planning"
00:37:30,00:37:33,and stuff people always say you know we're able to have episodic memory and then we can tell
00:37:33,00:37:38,"it to long-term planning but you're going to say it's Bums. It's Bums, I think it's Bums, yeah so"
00:37:38,00:37:45,there is there are some transverse folds in our rectum called Houston's Bulves and these
00:37:45,00:37:51,seem to support the weight of fecal matter which means that you can kind of hold your poo in a
00:37:51,00:37:56,"little bit. You don't always assume you need to go, you just need to go obviously it doesn't always"
00:37:56,00:38:01,work out but they're named after a guy called John Houston and they appear to be only in humans.
00:38:01,00:38:06,Wow. There was a study back in the 19th century which looks for Houston Vals in as many different
00:38:06,00:38:12,"mammals as they could find so in wolves, bears, rhinoceros, primates couldn't find it in any of them"
00:38:12,00:38:18,only in humans. Wow. So it could be that this specific fold in your bum is the one thing that
00:38:18,00:38:23,makes us special. That's so good because if I if I ever ship myself in public from now on I'm going
00:38:23,00:38:30,to say Houston we've had a problem. So that's the thing that we've got that's so different from
00:38:30,00:38:34,everyone else. Well I'm sure I mean there are many other things I've just been a bit facetious but
00:38:34,00:38:39,you know I think we've got the massliest Bums of any animal as well. I think we've got the largest
00:38:39,00:38:46,bum in relation to our body size so like hippos and elephants whatever obviously have way bigger
00:38:46,00:38:51,Bums but the body size our Bums are the biggest I think. That's good because our glutes are used for
00:38:51,00:38:56,long distance running. Yeah and standing us. Yeah. And because the Kardashians wouldn't have had a
00:38:56,00:39:03,show would they? Yeah. That was about to culture again. Yes. Here we go. I felt weird. I did read a
00:39:03,00:39:08,study about how the fact that we can hold it in might have caused us to out compete all other
00:39:08,00:39:12,animals because basically it means that you're not pooing everywhere and leaving your cent
00:39:12,00:39:17,everywhere so you can't be followed. That's true. In 2013 and these authors said it may have contributed
00:39:17,00:39:22,to the successful march of hominids along the road of evolution. So there we go. Maybe you're right.
00:39:22,00:39:26,It's all about the anal fold. Very cool. Well we've blown we've blown this wide open and it's been
00:39:26,00:39:34,painful. Back to putting things up our Bums. Oh yeah. There was quite a recent thing in the medical
00:39:34,00:39:41,literature about a man who went to hospital because he had some heart palpitations. They you know
00:39:41,00:39:45,didn't really know what was wrong with him but they decided that it was bad enough that they were
00:39:45,00:39:51,going to have to give him a cardio version which is a thing where you you restore the heartbeat
00:39:51,00:39:56,properly. Anyway before they did that they had to check that he didn't have any gastrointestinal
00:39:56,00:40:02,bleeding and so the physician did a digital rectal exam to check there was no bleeding up there.
00:40:02,00:40:08,Finger up the bum pulled it back out no blood on there good but then the man's heart palpitations
00:40:08,00:40:14,completely disappeared. His heart slowed right down to 80 beats per minute and they decided well
00:40:14,00:40:19,we don't need to do anything more. He came back a few months later and had no problems again
00:40:19,00:40:24,and they think that maybe the finger of the bum is what cured him. According to the paper it could
00:40:24,00:40:28,have been due to stimulation of the vagus nerve which is the very trendy thing at the moment
00:40:28,00:40:33,was the nerve that goes right the way up your body and supposedly if you stimulate it in some way
00:40:33,00:40:38,it can help all sorts of different things. Is that trendy like on the front page of Cosmo?
00:40:38,00:40:43,Well it is kind of like in you know if you see headlines about oh all you need to do is stimulate
00:40:43,00:40:48,your vagus nerve and it will you know save all these different things. If you have headaches it's
00:40:48,00:40:54,probably your vagus nerve. If you have this it's probably your vagus nerve. And if you've ever wondered
00:40:54,00:40:58,if all those cases about people sticking things up their bottoms you know there's comedy cases you
00:40:58,00:41:05,get in the news about Whipsy Daisy a tryptoma hoover. If they are just a 21st century phenomenon
00:41:05,00:41:11,they are not. I was reading a list from 1757 by the French anatomist Solver François Mohonde
00:41:11,00:41:16,who decided to publish a list of all the cases he'd come across of people putting things up their
00:41:16,00:41:22,bums. It was published in the memoirs of the Royal Academy of Surgeon. Oh no. Well because imagine
00:41:22,00:41:25,you've got away with it you know you're back home you're like no one's ever going to find out
00:41:25,00:41:31,about this and there's an announcement. We've collated all the people. Don't worry. Where was this?
00:41:31,00:41:36,1757. Are all the things very 18th century things that they put up the bums?
00:41:36,00:41:43,A candle so that's quite 18th century yes. It doesn't mention if it was little or not. So he
00:41:43,00:41:49,catalogs it very nicely so he first will put in a column what it was up with the rectum the bladder
00:41:49,00:41:54,or the willy. Bladder. Yeah I know some people that was the candle one actually and then he'll put
00:41:54,00:41:58,what it was that went up and then he'll put who it was in the explanation so it was like rectum
00:41:58,00:42:08,bottle priest. This is the worst game of Pluto I've ever had. That was because the priest suffered
00:42:08,00:42:14,from a stubborn flow and was told to put a whole candle in his urethra. Now I was at lots of the
00:42:14,00:42:19,other ones which are just man or woman as opposed to priest he said apparently or alleged or they
00:42:19,00:42:24,claimed but with the priest he just took his word as red which I'm going to say I don't know about
00:42:24,00:42:32,that priest. I don't know if I believe him. Bladder three beans man had trouble urinating so try to
00:42:32,00:42:38,enlarge his urethra. Bladder one bean man still would not acknowledge he'd put the bean in there
00:42:38,00:42:44,himself. Rectum bottle priest suffered from constipation used the long bottle to irrigate
00:42:44,00:42:49,his rectum and lost it. Lost it. Lost it. Lost it. Lost it. Lost it. Lost it. Lost it. Lost it. That's a good excuse
00:42:49,00:42:55,that one. I would almost believe that one. Almost. The rectum irrigation is that you mean the excuse
00:42:55,00:43:01,for when the wife says what happened to my bottle? I lost it. Where did you lose it? I don't know I've
00:43:01,00:43:06,lost it. Where did you last see it? Let's not go inside. Why are you not sitting down with me? I'm
00:43:06,00:43:13,just going to stand for a bit actually. Anyway and then there are lots and lots and lots of rings
00:43:13,00:43:18,stuck around penises and for all of those ones it just says no reason given. No reason given. Okay. No
00:43:18,00:43:23,reason given. That's fair enough. Yolo. Yeah. Yeah. Yeah. Yeah. If they'd have that phrase I'm sure he
00:43:23,00:43:29,would have written that. So much of history would have been possible with that. Yolo. That's an explanation
00:43:29,00:43:40,back then. Okay it's time for our final fact of the show and that is Anna. My fact this week is that
00:43:40,00:43:46,there is no customer toilet in the Icelandic punk museum even though the whole thing is within
00:43:46,00:43:55,a toilet. That's great. I imagine really needing a piss being denied a piss and then being angry
00:43:55,00:43:59,about it is quite a punk thing. Lots of people maybe not that's why they don't like the customer toilet.
00:43:59,00:44:08,This is the Icelandic punk museum open 2016. Seems like a very cool place and all the exhibits are
00:44:08,00:44:13,in a toilet. Is it like one of those underground toilets? It is. It's like what passed this place.
00:44:13,00:44:18,It was closed where I went. I like I saw it when I was in Reykjavík. Yeah. In Reykjavík. Yeah exactly
00:44:18,00:44:22,and I think it was one of the only public toilets in downtown Reykjavík and so they've just
00:44:22,00:44:28,"directed lots of exhibits in the toilet bowls, in the sinks and I did try to call to confirm this"
00:44:28,00:44:32,is definitely true and I called the number that it's quite hard to find a number for them. I think
00:44:32,00:44:37,they might just not have a phone and the number that AI thought that they might have I rung up and
00:44:37,00:44:42,they said it was a rock bar and when I said is it definitely not the toilet. They didn't know what I
00:44:42,00:44:49,was talking about. I can say it definitely exists from the outside. It definitely exists. I'm 100%
00:44:49,00:44:53,it exists. I just wanted to check that there's no toilet. I can imagine a punk museum would answer
00:44:53,00:44:59,"their phone like that. Yeah. Well no we don't, but something else. Yeah you're right. Yes sticking it"
00:44:59,00:45:05,to the man. They were when it opened Johnny Rotten of the sex pistols opened it. Yeah he went over
00:45:05,00:45:10,and he was part of the opening so it's it's a sort of very legit thing because there's a lot of great
00:45:10,00:45:16,punk history in Iceland. Bjork used to be in a punk band. Yeah the purist complained about the
00:45:16,00:45:21,amount of Bjork in there. They did. And I should say on the fact that it was opened by Johnny
00:45:21,00:45:26,Rotten something funny about my research was I just couldn't work out the truth because
00:45:26,00:45:29,there were these different histories. I knew it was opened by someone in the sex pistols but some
00:45:29,00:45:34,of the sources said it was opened by John Leiden and then some of the some of the sources said
00:45:34,00:45:39,I don't know how long did you spend wasting your time on that one. It was a good 15 minutes of
00:45:39,00:45:43,like where's the original photo or something and which one is that. And then you're like oh great
00:45:43,00:45:50,they look the same. How am I meant to work this out? That's very funny. It's a shame James that
00:45:50,00:45:55,you didn't go down the stairs to see the reason for if it was closed because apparently a few people
00:45:55,00:45:59,have gone it will say things like close today because I don't know someone's died or someone's
00:45:59,00:46:05,ill whatever pick one. I just really I'm feeling it was just a Monday and it doesn't open on Monday
00:46:05,00:46:09,so I just went to the penis museum in the end anyway. Yeah. One of the mainstream ones in the end.
00:46:09,00:46:13,You've got to do the obvious tourist tramps. They've got great museums there though. Iceland's.
00:46:13,00:46:19,You must have been to a bunch right? Yeah. Did you go to the Bobby Fisher one? No I didn't. What's
00:46:19,00:46:25,that? That's in Reykjavik. It's the Bobby Fisher Center and it's a basically the 1972 World
00:46:25,00:46:30,chess championship was there and this one is I guess you know chess really well but it's that was a
00:46:30,00:46:35,seminal championship because the Soviet Union had a stranglehold and Bobby Fisher comes in as an
00:46:35,00:46:41,American being like told by the major party heads in America but you've got to do this. We've got
00:46:41,00:46:46,we're in a big battle right now. This is a huge symbolic thing for us and what they have in the museum
00:46:46,00:46:51,is a replica of the chessboard that they played on but they've also got. I mean all chess
00:46:51,00:46:58,puzzle. That's what I was confused about. So yeah. But they've got a printout for the radiation
00:46:58,00:47:05,measurements that were demanded by Boris Spaske's delegation and that was because Bobby Fisher was
00:47:05,00:47:10,winning these matches and they thought he was using all these tricks to do it. One was that his
00:47:10,00:47:16,seat that he was sitting on was electrically charged and was sending electromagnetic stuff towards
00:47:16,00:47:21,Thorus and it was freaking him out. They thought that the lights were doing something. They wanted to
00:47:21,00:47:27,check absolutely everything. Whereas Fisher on the other hand he was sort of he was quite mercurial
00:47:27,00:47:32,and he just played his own game. He was not an a no Fisher as well as that one. I see.
00:47:32,00:47:38,Well there was a there were nice james okay so I think Bert Scott's hanging the sound now.
00:47:38,00:47:43,There were allegations that the current chess champion was cheating using a vibrator up his
00:47:43,00:47:49,arms. It wasn't the current champion but it was someone who was playing again. It was Magnus who
00:47:49,00:47:53,claimed that this guy was doing it. When in fact he was just trying to get his breath smelling a bit
00:47:53,00:48:02,better. I guess that's sort of the modern radiation I suppose. It's a paranoid game. They took the lights
00:48:02,00:48:07,off and they found two dead flies in it and they almost performed all topsies on the flies to see
00:48:07,00:48:11,if they were somewhere involved and that got cut short in the end. But anyway that's there. That's
00:48:11,00:48:16,there the Bobby Fisher Centre. That's cool. That's very cool. I mean it must be hard starting a weird
00:48:16,00:48:25,niche museum and expecting anyone to turn up to it. Is it Bert? Yeah I mean it is and we didn't
00:48:25,00:48:28,read we had no idea what we were doing and when we opened I remember thinking oh my god we've
00:48:28,00:48:33,spent all of our life savings on this. I have a child what have we done this is terrible but yeah
00:48:33,00:48:38,we do have a toilet though so we've got one thing over here. That's what I do with five stars
00:48:38,00:48:43,actually. Yeah yeah yeah just because of the toilet. On the day we opened actually we we'd had an
00:48:43,00:48:48,idea and we weren't sure whether or not to do it and we had like an hour spare. So we ran to Morrison's
00:48:48,00:48:53,and bought a load of like pasta and flour and some croissants and stuff and then we put that in our
00:48:53,00:48:58,toilet. So we've got a smaller museum in our toilet which is the carb museum which is completely
00:48:58,00:49:03,unrelated to the crab museum. So it was it was Chase's idea. He's got kind of weapons grade
00:49:03,00:49:10,dyslexia and ADHD wouldn't mind me saying that and he really struggles to read things and it was
00:49:10,00:49:14,really useful having him he sort of went through all of the all of the material that me and Ned have
00:49:14,00:49:19,ever written and sort of going this is to boring change the font you need to change the spacing like
00:49:19,00:49:24,if I can't read it then like a child won't be able to nobody else can be able to and but of
00:49:24,00:49:28,course you didn't put any space in between any of the words. No of course yeah yeah and I just call
00:49:28,00:49:33,these little weird squiggly vowel markings over the top of everything but yeah he came up this
00:49:33,00:49:38,idea for the carb museum which is it's all of his sort of bad spelling mistakes. And why the crab
00:49:38,00:49:42,were you a crab lover beforehand or were you just in Margate and you thought well they have a lot
00:49:42,00:49:48,of them here? No I think I think a crab lover of sorts. Okay yeah if that's if that's a time
00:49:48,00:49:52,yeah because if you just named after things that happen in Margate it just be like tiresome hipsters.
00:49:54,00:49:58,I mean the tiresome hipster museum. There's definitely room for tiresome hipster museum
00:49:58,00:50:05,and it will be me opening it that's for sure. But would you believe it? It is the only museum dedicated
00:50:05,00:50:11,to deckapods in all of Europe. That is surprising. In fact it's the only place in the world outside
00:50:11,00:50:17,of China and Taiwan. Really? So yeah there's a Taiwan crab museum and then there's another one
00:50:17,00:50:22,just on the other side of the straight in mainland China because the Chinese will like what if the
00:50:22,00:50:26,Taiwanese have got a crab museum and we're going to get an even bigger one and they're ones that twice
00:50:26,00:50:35,"the size. There are four anchovy museums in Europe. There's one in Sicily, one in mainland Italy"
00:50:35,00:50:44,"and two in the Spanish town of La Scala. This town has a population of 10,374 but it has two"
00:50:44,00:50:52,anchovy museums and there's a pilchard works in Carmel which is a museum for pilchards. I was just
00:50:52,00:50:58,looking for other seafood museums. Why do they need two? Is it one was so oversubscribed that it's
00:50:58,00:51:04,for the overflow? It's basically the entire town is anchovies you know it's where most of the
00:51:04,00:51:11,anchovies come from this area in Spain. That's very cool. We've got just back down in Margateway
00:51:12,00:51:17,there's a neighboring town of Ramsgate and there's a small museum there that's called but this museum
00:51:17,00:51:24,is not in brackets obsolete and it is a museum that is dedicated entirely to what are seemingly
00:51:24,00:51:32,obsolete bits of technology and music equipment and so on and the... Yeah exactly and that's run by a
00:51:32,00:51:38,"guy who is called LookMom, no computer, who some of you might recognize that name because he was"
00:51:38,00:51:47,this year's entrant for Britain in the Eurovision contest. So he's got an amazing little museum
00:51:47,00:51:54,down in Ramsgate. Is it amazing as his Eurovision entry? I heard and I haven't actually seen or heard
00:51:54,00:52:01,it so I'm just going by popular opinion. Is it in Ramsgate because all these old bits of computers
00:52:01,00:52:15,have got lots of wrap. So another weird museum is born of real passion. There's the Museum of Clean
00:52:15,00:52:21,"in Idaho which I think is my favourite just because it's made by someone who it's his life's devotion,"
00:52:21,00:52:28,a guy called Don Aslid and so when he was 16 I think it was in 1953 he'd never even made his bed
00:52:28,00:52:32,before but he decided I'm going to make a living through cleaning. He put an ad in the local paper
00:52:32,00:52:37,"saying Don Aslid, professional cleaner and he built himself up and up became the king of clean,"
00:52:37,00:52:45,has a whole janitorial empire and has written 40 books on how to be clean. He's like the original
00:52:45,00:52:51,he's the original Trinion Susanna for people our age or the original what's that clean influencer?
00:52:51,00:53:00,"Mrs. Hinch. Mrs. Hinch, yes. Anyway, I can't believe I'm so old that my cleaning influencer"
00:53:00,00:53:10,is no longer current. That is so upsetting. Sad times. Anyway this museum sounds amazing. So
00:53:10,00:53:14,what I did quite like about it was that the most of the negative reviews of it I read all of them
00:53:14,00:53:19,and in fact the only thing that said about it negatively is that it is too cluttered or too dusty
00:53:19,00:53:24,"and dirty. There was one person who said it's like grandma's attic, the overall impression is a"
00:53:24,00:53:29,muddle. For a clean museum there's lots of dust but yeah he's obsessed with decluttering.
00:53:29,00:53:37,I found a few more ironic museum things. Oh yeah. In 2024 the Museum of Neoliberalism
00:53:37,00:53:43,in Lewisham which is against capitalism it was reported they had to be closed down because
00:53:43,00:53:49,there were being turned into luxury flats. Although I went on the website and they do seem to
00:53:49,00:53:54,still exist. So I don't know if they moved or whether they changed this plan. But if you go in there
00:53:54,00:54:00,for instance they have the bottle of Amazon employee urine that someone who was like driving
00:54:00,00:54:05,Amazon parcels around and wasn't allowed to go for a wee would urinate into a bottle. That's
00:54:05,00:54:15,in the museum. I'm sorry it's against neoliberalism I get it. In 2019 the American Kennel Club
00:54:15,00:54:23,opened the museum of the dog which said no dogs allowed. Unless you're a support animal you
00:54:23,00:54:29,learn a lot of spring dogs in there. When we were in DC doing fish live over there I went to the
00:54:29,00:54:36,Ford Theatre where Lincoln was shot and as you walk in it has a no guns sign. It's like it's still
00:54:36,00:54:43,they're still they're still feeling it. Still tense. There was an interesting thing that museums
00:54:43,00:54:49,were faced with a few years ago. This is around 2021. Social media started banning them from posting
00:54:49,00:54:55,up lots of their art if nudity was involved. So a group of museums in Vienna created an only
00:54:55,00:55:00,fans account where they posted all of these nudes up there and they were trying to just get their
00:55:00,00:55:05,point about the craziness of censorship that was going on. And there you go and there's your excuse
00:55:05,00:55:13,million men listening for the reason you have the only fans account. I was going for the Vienna
00:55:13,00:55:19,art thing and my finger just slipped onto big boobs McGee all over it. I followed big boobs
00:55:19,00:55:27,McGee too. Oh she's good. Love her work. That's a huge issue isn't it because almost every
00:55:27,00:55:31,statue of museums are naked. They've got they've got to rethought that. Just another like
00:55:31,00:55:34,inadvertent thing that happened when museums were clamped down on. December last year when the Trump
00:55:34,00:55:38,administration was doing it's big clamped down on DEI. I mean it still is. So there's this massive
00:55:38,00:55:43,"long list of words that they weren't allowed to use in any of their websites, any of their materials"
00:55:43,00:55:46,"words included stuff that you'd imagine like the word inclusion you're not allowed to use, the word"
00:55:46,00:55:50,"gender you're not allowed to use, the word pronoun you're not allowed to use. And I guess they"
00:55:50,00:55:56,just got an AI or an idiot to just comb through all their websites. This has clearly been written
00:55:56,00:56:03,by AI or an idiot. It's the only two people working with their administration. But the word
00:56:03,00:56:08,diversity was on that list. Now what do museums say all the time? They say we've got an incredibly
00:56:08,00:56:15,diverse collection. So suddenly all these museums had to remove all mentions of their collections
00:56:15,00:56:21,being diverse and all these website pages were shut down. Just a real sledgehammer. That's like
00:56:21,00:56:26,"the London one, the Horniman Museum. Remember all of its emails were getting clogged up in people's"
00:56:26,00:56:32,spam because it was me registered as a rude word. Horniman is not coming into your inbox.
00:56:32,00:56:38,I found a great one which is in Hastings they've got a true crime museum which is pretty brutal
00:56:38,00:56:42,the exhibits that they have because it is real life crimes in and around the UK. But they were broken
00:56:42,00:56:48,into and the person didn't steal anything because the main bit of the museum was behind steel doors
00:56:48,00:56:52,and they couldn't break through. So they just went around bashing up cutouts of the Kray brothers
00:56:52,00:56:58,"and stuff like that. Come, that would be satisfying. Getting to punch a Kray brother. Yeah,"
00:56:58,00:57:04,lovely would be nice. But they managed to catch the guy on CCTV standing in front of the museum's
00:57:04,00:57:10,height chart for police mug shots. So the quote from the lady of the museum says he's literally
00:57:10,00:57:14,standing right in front of our police mug shot photo opportunity. It's designed for people to
00:57:14,00:57:18,stand and write their name and their crime and stand in front of it and that's the shot we have of him.
00:57:18,00:57:26,That's brilliant. Like a sack in a striped shirt. And so there was talk about and I couldn't find
00:57:26,00:57:30,a fit's been done but there was talk about turning that moment itself into an exhibit in the museum.
00:57:30,00:57:34,So that might actually be something you can see in the museum now. But you can guarantee it will
00:57:34,00:57:40,be turned into a very tedious 52 episode American podcast. But hopefully that too.
00:57:40,00:57:49,"Okay, that's it. That is all of our facts. Thank you so much for listening. If you would like"
00:57:49,00:57:53,"to get in contact with any of us about the things that we have said over the course of this podcast,"
00:57:53,00:57:59,"we can all be found online. I'm on @Sriberland on Instagram. James, come and add me on LinkedIn."
00:57:59,00:58:06,"James Harkin. Bertie, where are you? On Instagram at crab museum. Yes, that's right. And just a reminder,"
00:58:06,00:58:12,"we say at the top of the show, but Bertie's new book is out. It's written by the crab museum. But"
00:58:12,00:58:17,really it's by Bertie and it's called the no-brainer brain explainer. This is your second book after
00:58:17,00:58:22,a natural history of Bums. And it's just absolutely rammed with facts about the brain. It's the perfect
00:58:22,00:58:26,"thing to be reading your kids. Tell us a bit more about it before we wrap up. Yeah, it's like it's"
00:58:26,00:58:31,the natural sequel to the bum book because you need a bum in order to ingest enough energy to keep
00:58:31,00:58:37,"your brain going. And there's a diverse, we'll scrub that word, a diverse amount of animal brains,"
00:58:37,00:58:42,and we could have an octopus brain. They've got one in their head where you'd expect there to be.
00:58:42,00:58:49,And then eight smaller brains in all of their legs. So is an octopus one animal? Is it nine animals?
00:58:49,00:58:53,"Wow. But yeah, there's all sorts of all sorts of brains in there. Yeah, it's absolutely awesome."
00:58:53,00:58:57,It's beautifully illustrated and it's out now. So get it wherever you get your books. And why not
00:58:57,00:59:02,come to the seaside and visit the crab museum and the carb museum? They are open now. It's the perfect
00:59:02,00:59:06,"time of the year to come and see it. And if you want to get to us as a group, by the way, we are"
00:59:06,00:59:12,"where Anna. We're on Instagram @nosuchthing or email podcast at qi.com. Yeah, podcast@qi.com. That's"
00:59:12,00:59:16,the important one because we want you to send all your feedback there. If it's stuff that you've
00:59:16,00:59:21,"experienced yourself related to the things we've spoken about, maybe you've been to the crime museum,"
00:59:21,00:59:26,maybe you've been to the Bobby Fisher one. Maybe something's got up your butt. Let us know.
00:59:26,00:59:32,"And send pictures because we want to talk about it and all of that will go towards our bonus show,"
00:59:32,00:59:38,"which is part of Clubfish, which is on patreon. So patreon.com/clubfish. And that's called drop us a line."
00:59:38,00:59:44,We read out the best of your emails there. It's really fun. So check that out. Or if you have a good
00:59:44,00:59:49,"fact of your own that you want us to read out, we have a Monday bonus show called Little Fish where"
00:59:49,00:59:54,we read out the best of your stuff. And we are doing that weekly. So send it in there. And we'll
