start_hhmmss,end_hhmmss,text
00:19:37,00:19:39,because his idea was true artificial intelligence
00:19:39,00:19:41,"will free the world from work, you know."
00:19:41,00:19:43,Very optimistic that there won't be any work anymore.
00:19:43,00:19:47,But his other speech after the competition was all about
00:19:47,00:19:49,his plans to revolutionize public transport
00:19:49,00:19:51,using roller coasters.
00:19:51,00:19:53,He says a roller coaster is the ideal transport system.
00:19:53,00:19:57,It could work and it would solve many of society's problems
00:19:57,00:19:59,whether it can be implemented or does another matter.
00:19:59,00:19:59,"- Hi, Henry."
00:19:59,00:20:01,- What's the driverless car except a kind of slightly
00:20:01,00:20:02,shaped roller coaster?
00:20:02,00:20:03,- Lots of tube.
00:20:03,00:20:06,"- Lots of the underground, the path for a roller coaster, really."
00:20:06,00:20:07,"- Yeah, the key difference with a roller coaster"
00:20:07,00:20:10,is that you always end up where you started.
00:20:10,00:20:12,That feels like the tube is a bit better than a roller coaster.
00:20:12,00:20:14,"- Well, circle like function."
00:20:14,00:20:15,- Function.
00:20:15,00:20:17,"- Function, they fly every time you came into work."
00:20:17,00:20:20,You could buy a photo up yourself on the way to work.
00:20:20,00:20:21,That would be great.
00:20:21,00:20:22,- Yeah.
00:20:22,00:20:23,- Yeah.
00:20:23,00:20:24,- I interviewed Labna.
00:20:24,00:20:25,I met him.
00:20:25,00:20:26,- Did you?
00:20:26,00:20:27,"- Yeah, it was online, I met him."
00:20:27,00:20:27,I interviewed him.
00:20:27,00:20:28,- Did you do it?
00:20:28,00:20:29,- It was him.
00:20:29,00:20:31,"- Yeah, it could have been a chap."
00:20:31,00:20:35,"But it was him who I interviewed alongside Mitsuku,"
00:20:35,00:20:39,who was the chap bot that had won the Lone Prize.
00:20:39,00:20:41,He'll got first place in the Lone Prize five times.
00:20:41,00:20:46,"And it's the final champion because it stopped in 2019, I think."
00:20:46,00:20:49,"But yeah, very eccentric character, even to look at."
00:20:49,00:20:54,Like a Dali-esque mustache and he had two big passions.
00:20:54,00:20:56,It was roller coasters and it was making prostitution
00:20:56,00:20:59,seen as something as a normal day-to-day thing
00:20:59,00:21:01,"that you would just go within your marriage and go,"
00:21:01,00:21:02,I'm just going to go to the brothel.
00:21:02,00:21:05,"- You must be this tall too, go on this ride."
00:21:05,00:21:08,(all laughing)
00:21:08,00:21:09,- Don't take a photo of me halfway through.
00:21:09,00:21:11,(all laughing)
00:21:11,00:21:13,- I know I'm focusing on the prostitution.
00:21:13,00:21:14,- You may get wet.
00:21:14,00:21:15,- Scream if you want to go faster.
00:21:15,00:21:17,(all laughing)
00:21:17,00:21:18,"- I know you want to carry on, Anna,"
00:21:18,00:21:20,but we've got a few more of these.
00:21:20,00:21:22,(all laughing)
00:21:22,00:21:23,"- Oh, I'm not good."
00:21:23,00:21:24,"I was sick twice, I'm a hat fell off."
00:21:24,00:21:26,(all laughing)
00:21:26,00:21:28,- You must keep your arms inside at all times.
00:21:28,00:21:31,(all laughing)
00:21:31,00:21:33,- Let's let them get it out of their systems.
00:21:33,00:21:36,(all laughing)
00:21:36,00:21:39,- Here's an interesting thing about that hot dog dress before.
00:21:39,00:21:42,(all laughing)
00:21:42,00:21:46,- Here's an interesting thing we're talking about love
00:21:46,00:21:47,and talking about AI.
00:21:47,00:21:49,There was a guy called Robert Epstein.
00:21:49,00:21:53,"In 2006, he was looking online for love"
00:21:53,00:21:56,and he found and fell in love with a Russian woman.
00:21:56,00:21:58,They exchanged love letters and so on.
00:21:58,00:22:00,"And for about four months, it was going back and forth"
00:22:00,00:22:02,"until he finally realized hang on,"
00:22:02,00:22:04,is this a real person and it wasn't.
00:22:04,00:22:08,It was an AI bot that he was an expert in the field of.
00:22:08,00:22:11,"- He is the co-founder of the Logna Prize, Robert Epstein."
00:22:11,00:22:12,(all laughing)
00:22:12,00:22:15,- This is a good 16 years after this prize had been set up.
00:22:15,00:22:17,He fell in love with an AI bot online.
00:22:17,00:22:18,- Oh my God.
00:22:18,00:22:22,"- Yeah, basically almost anyone susceptible to it, I think."
00:22:22,00:22:22,- Yeah.
00:22:22,00:22:24,"On time, the difference between humans and robots,"
00:22:24,00:22:27,how good are you at proving you're a human online
00:22:27,00:22:29,with the recaptures?
00:22:29,00:22:32,"- Oh, you mean like which of these is a bot kind of thing?"
00:22:32,00:22:34,"- Exactly, how many traffic lights in there?"
00:22:34,00:22:35,- Click the traffic lights.
00:22:35,00:22:37,- You know what I think?
00:22:37,00:22:40,I reckon I've got it wrong before and it's let me pass.
00:22:40,00:22:42,- That's because robots are better at it.
00:22:42,00:22:43,- Really?
00:22:43,00:22:45,"- Yeah, the constant problem they have"
00:22:45,00:22:46,is trying to get ahead of the AI
00:22:46,00:22:49,'cause AI works out how to hack it over and over again.
00:22:49,00:22:53,"And basically, by 2014, 99% of bots"
00:22:53,00:22:54,could solve the distorted letter ones
00:22:54,00:22:56,"where they said, you know, type the letters you see."
00:22:56,00:22:58,"And in 2023, there was a study that found"
00:22:58,00:23:00,that bots are better than people at the picture ones.
00:23:00,00:23:02,"By some degrees, so when you're showing the image,"
00:23:02,00:23:05,"78% of the time, people got it right."
00:23:05,00:23:07,"100% of the time, the bots got it right."
00:23:07,00:23:10,"- I thought the point was that they'd get you to do this,"
00:23:10,00:23:11,"but while you're doing it,"
00:23:11,00:23:12,they're checking your browser history
00:23:12,00:23:15,to make sure you've not been going on the same website
00:23:15,00:23:16,"500,000 times."
00:23:16,00:23:17,"- Oh, usually the reason."
00:23:17,00:23:19,"- Well, I thought it was, but."
00:23:19,00:23:21,- Sometimes usually the reason you get a capture
00:23:21,00:23:23,is because your browser history isn't human enough.
00:23:23,00:23:25,"So the only way to get around it now, really,"
00:23:25,00:23:29,"is to allow cookies, browse the internet for five minutes,"
00:23:29,00:23:32,"and then go on to the website that you want to go on,"
00:23:32,00:23:33,'cause then they see that you've browse the internet
00:23:33,00:23:34,like something.
00:23:34,00:23:35,'Cause it used to be that they could tell
00:23:35,00:23:38,"if you were too slow clicking the mouse, you're a human."
00:23:38,00:23:40,"- I'd like deliberately wobble my mouse a little bit,"
00:23:40,00:23:42,so it looks like human.
00:23:42,00:23:42,- None of that works anymore.
00:23:42,00:23:45,"The robots have learned to act like an idiot, like a human."
00:23:45,00:23:46,- I thought we were just training it.
00:23:46,00:23:48,"I mean, I know that that was the idea."
00:23:48,00:23:50,- The idea was we were teaching the AI
00:23:50,00:23:52,what traffic lights look like in every single--
00:23:52,00:23:53,"- We are as well, but--"
00:23:53,00:23:53,- So that's still happening.
00:23:53,00:23:54,"We're still training them, right?"
00:23:54,00:23:55,- Yeah.
00:23:55,00:23:59,- Is this sometimes why when I get to the end of page 18
00:23:59,00:24:01,"or a Google search for Moss, let's say?"
00:24:01,00:24:04,"It says, come on, are you a human?"
00:24:04,00:24:05,Do you ever get that?
00:24:05,00:24:06,You get to the end of--
00:24:06,00:24:06,"- Yeah, I really do."
00:24:06,00:24:09,- 'Cause nobody clicks through 18 pages of Moss results.
00:24:09,00:24:10,"- I think that will be why, yes."
00:24:10,00:24:13,"- Remember there was the big thing where Watson,"
00:24:13,00:24:15,"the IBM AI computer went on jeopardy,"
00:24:15,00:24:17,and there was a whole thing about jeopardy.
00:24:17,00:24:20,"There was a big complaint from the makers of Watson,"
00:24:20,00:24:23,who said they rewrote the questions
00:24:23,00:24:25,so that it didn't allow for it to do it.
00:24:25,00:24:29,"So for example, an example given is in 2002,"
00:24:29,00:24:31,"M&M signed this rapper to a seven-figure deal,"
00:24:31,00:24:35,obviously worth a lot more than his name implies.
00:24:35,00:24:36,- 50 cents. - 50 cents.
00:24:36,00:24:37,- What's his 50 cents?
00:24:37,00:24:38,- Dammit.
00:24:38,00:24:40,"- And Watson would be able to figure that out,"
00:24:40,00:24:44,but they rewrote it to lose 2002 and M&M in there.
00:24:44,00:24:47,So it relied on you to make a connection of a pun
00:24:47,00:24:48,from the second half of the--
00:24:48,00:24:50,"- But surely the quiz question is basically,"
00:24:50,00:24:53,do you know that 50 cents is one of M&M's
00:24:53,00:24:55,"stable of rappers, isn't it?"
00:24:55,00:24:59,"- No, I think any name, any musician with money in their name,"
00:24:59,00:25:00,"a low denomination in their name,"
00:25:00,00:25:02,"'cause I didn't know that about the stable of rappers,"
00:25:02,00:25:04,but I didn't know that 50 cents is--
00:25:04,00:25:06,"- I suppose, yeah, the thing is with those questions"
00:25:06,00:25:07,is they give you two different ways
00:25:07,00:25:08,"of getting to the answer, right?"
00:25:08,00:25:09,"- Yes, yeah."
00:25:09,00:25:11,- Either with the pun or with the knowledge.
00:25:11,00:25:13,"- Yeah, and that's why they complaint."
00:25:13,00:25:14,But it's interesting.
00:25:14,00:25:17,I'd put it into chat GPT this morning just to see
00:25:17,00:25:18,what it would give if I gave the question
00:25:18,00:25:21,"without 2002 and M&M and it, you know,"
00:25:21,00:25:23,"of course immediately came up, probably 50 cents,"
00:25:23,00:25:26,a seven-figure deal is worth far more than 50 cents.
00:25:26,00:25:27,Was it logical?
00:25:27,00:25:28,"- Oh, yeah, so it can do that now."
00:25:28,00:25:30,- I sort of overexposed the jokes.
00:25:30,00:25:30,- Yes.
00:25:30,00:25:31,- Oh dear.
00:25:31,00:25:32,(all laughing)
00:25:32,00:25:34,- Maybe I too have an AI.
00:25:34,00:25:36,(all laughing)
00:25:36,00:25:39,- I gave AI a lateral thinking puzzle
00:25:39,00:25:41,"and it couldn't crack it, so that was satisfying."
00:25:41,00:25:43,- This was triggered by the fact that--
00:25:43,00:25:45,"I was wondering if Roll Dole was a vegetarian,"
00:25:45,00:25:46,'cause I just read--
00:25:46,00:25:47,"- Book of Physics, it was very anti-hunting."
00:25:47,00:25:49,"So I said, ""Is Roll Dole a Vegetarian?"""
00:25:49,00:25:51,"And Google AI said, ""There were many clues in his books"
00:25:51,00:25:52,"""that suggest he's a vegetarian."""
00:25:52,00:25:55,"For instance, ""Fantastic Mr. Fox is vegetarian."""
00:25:55,00:25:56,"And obviously, I thought,"
00:25:56,00:25:58,"well, the whole plot of ""Fantastic Mr. Fox"""
00:25:58,00:26:00,is by him eating meat so I don't know if he is.
00:26:00,00:26:02,"- That's a bit where he breaks into a bomb,"
00:26:02,00:26:03,just kills two chickens instantly.
00:26:03,00:26:05,"- He's like, ""I'm a flexitarian chicken, basically."""
00:26:05,00:26:06,"That's not real meat, is it?"
00:26:06,00:26:09,"Like, obviously the carbon footprint of chicken"
00:26:09,00:26:10,is a lot better than beef.
00:26:10,00:26:12,(all laughing)
00:26:12,00:26:14,So I know that's that faulty.
00:26:14,00:26:16,"So I tried Claude, the anthropic AI,"
00:26:16,00:26:19,"on this riddle, which I always just love."
00:26:19,00:26:20,"So it's, and you have to write it down,"
00:26:20,00:26:24,"but imagine you have one, three, and five in a row,"
00:26:24,00:26:29,"and then directly beneath it, write two, four."
00:26:29,00:26:29,- The words.
00:26:29,00:26:33,"- No, the new numbers has to be numerical, two, and four."
00:26:33,00:26:35,And then a question mark directly beneath the five.
00:26:35,00:26:36,"- Okay, yeah."
00:26:36,00:26:38,"- And it's like, what's the question mark?"
00:26:38,00:26:39,- Six.
00:26:39,00:26:40,- So you think it's six.
00:26:40,00:26:42,So obviously that's what AI says to me first and I say.
00:26:42,00:26:44,"But you can see Claude tells you it's working,"
00:26:44,00:26:47,"so it's like, it says, sussing out lateral thinking options."
00:26:47,00:26:48,"No, is it six?"
00:26:48,00:26:49,"And you say no, it's not six."
00:26:49,00:26:50,- I think it was five again.
00:26:50,00:26:52,- I gave it so many clues.
00:26:52,00:26:53,Still didn't get it.
00:26:53,00:26:55,I'll give you guys a clue.
00:26:55,00:26:59,It's not a number and it's related to cars.
00:26:59,00:27:02,And this is kind of an example of what AI is to.
00:27:02,00:27:03,- It's an R for reverse.
00:27:03,00:27:04,- It's an R.
00:27:04,00:27:06,"- Oh, come on."
00:27:06,00:27:08,- And that's 'cause robots don't drive cars.
00:27:08,00:27:09,- But I don't like the annuals.
00:27:09,00:27:11,(all laughing)
00:27:11,00:27:13,"- In fairness, I think six is a legitimate answer"
00:27:13,00:27:14,to that question.
00:27:14,00:27:16,"- Completely, but it's when you tell it, it's not six."
00:27:16,00:27:19,And the thing about AI is it's overconfidence.
00:27:19,00:27:21,"So one point it said, I've got it."
00:27:21,00:27:22,It's F.
00:27:22,00:27:23,- Right.
00:27:23,00:27:24,"- You know when AI is really, I've done it now."
00:27:24,00:27:26,"- Sorry, AI's overconfidence."
00:27:26,00:27:28,Maybe I too am an AI.
00:27:28,00:27:29,(all laughing)
00:27:29,00:27:31,- Isn't Dahl a vegetarian curry?
00:27:31,00:27:32,- Oh yes.
00:27:32,00:27:35,"- Yeah, so roll Dahl, if not a vegetarian at least."
00:27:35,00:27:36,- Why?
00:27:36,00:27:37,- Is a vegetarian curry.
00:27:37,00:27:38,- Very good.
00:27:38,00:27:40,- And AI can't make proper jokes.
00:27:40,00:27:41,"Maybe you too, Dab."
00:27:41,00:27:42,(all laughing)
00:27:42,00:27:43,- Or an AI.
00:27:43,00:27:44,(all laughing)
00:27:44,00:27:47,(upbeat music)
00:27:47,00:27:51,"- Okay, there's time for fact number three."
00:27:51,00:27:53,And that is Anna.
00:27:53,00:27:55,- My fact this week is that the only ride
00:27:55,00:27:57,at France's second most popular theme park
00:27:57,00:27:59,is a two-year-old caracel.
00:27:59,00:28:02,- Yeah.
00:28:02,00:28:07,"- Well, I've just taken my daughter to Disneyland in Shanghai,"
00:28:07,00:28:10,"10-hour flight, however much money it costs, trains,"
00:28:10,00:28:12,"all that stuff, and all she wanted to do"
00:28:12,00:28:13,is go on the caracel.
00:28:13,00:28:13,- Oh really?
00:28:13,00:28:14,(all laughing)
00:28:14,00:28:16,- We've been on the caracel four times.
00:28:16,00:28:17,(all laughing)
00:28:17,00:28:19,"- Right, now back on the plane."
00:28:19,00:28:21,- So this sounds perfect.
00:28:21,00:28:22,- Yeah.
00:28:22,00:28:23,"- There you go, it would've been a slightly cheaper caracel"
00:28:23,00:28:25,"than the one you went to, well done."
00:28:25,00:28:27,And that's all it is.
00:28:27,00:28:29,- So why is this such a shit that you buy?
00:28:29,00:28:31,(all laughing)
00:28:31,00:28:35,- It's Puerto Fue and it's the second best
00:28:35,00:28:37,"after Disneyland Paris, obviously,"
00:28:37,00:28:38,which trumps everything.
00:28:38,00:28:41,But this is a theme park that was set up in the 1970s.
00:28:41,00:28:44,It gets over three million visitors a year.
00:28:44,00:28:46,"It's the eighth most popular in Europe,"
00:28:46,00:28:49,and it's basically a place where they do historical
00:28:49,00:28:51,reenactments.
00:28:51,00:28:55,"And it began in the 70s when this guy Philippe de Villiers,"
00:28:55,00:28:57,"who I'm sure will come and talk about,"
00:28:57,00:29:00,found a ribbon castle as he do stumble upon a lot in France.
00:29:00,00:29:03,"And he thought, I'm gonna stage a reenactment"
00:29:03,00:29:06,"of this thing called the Von Day rebellion,"
00:29:06,00:29:08,which was a counter-revolutionary rebellion
00:29:08,00:29:10,"round about the French, well, at the time of the French"
00:29:10,00:29:11,revolution.
00:29:11,00:29:13,"So he stage a reenactment, it got bigger and bigger."
00:29:13,00:29:17,And now it's 60 shows that act out historical events
00:29:17,00:29:20,from all across history and all across geography.
00:29:20,00:29:22,It's got these four period villages.
00:29:22,00:29:24,"So when you stay there, you stay in a period village."
00:29:24,00:29:26,- It does sound amazing.
00:29:26,00:29:28,- It sounds absolutely incredible.
00:29:28,00:29:29,I'm desperate to go.
00:29:29,00:29:31,"- I want to say someone recently that didn't have any of this,"
00:29:31,00:29:33,"but it was faithfully, medievally themed."
00:29:33,00:29:36,And the restaurants for things like the Night Tafaran.
00:29:36,00:29:38,"- And that wet your appetite, did it?"
00:29:38,00:29:39,"- Yeah, what are you saying?"
00:29:39,00:29:40,"- Yeah, I'm saying I could see myself."
00:29:40,00:29:42,"- This sounds better, is what you're saying."
00:29:42,00:29:43,"- I'm saying this sounds better, yeah."
00:29:43,00:29:46,"- Even then, Tafaran, there is plenty available"
00:29:46,00:29:48,"for people like you in the UK right now,"
00:29:48,00:29:50,if you want to get involved in the medieval scene.
00:29:50,00:29:51,- Yeah.
00:29:51,00:29:53,- It's also sort of reenactment's going on.
00:29:53,00:29:54,- Really?
00:29:54,00:29:55,- I'll put you in touch with something.
00:29:55,00:29:55,- Thank you.
00:29:55,00:29:57,"- But none of them at this level, though."
00:29:57,00:29:59,And this I suppose is less like you reenact it
00:29:59,00:30:00,as you watch other people.
00:30:00,00:30:01,So there's shows that--
00:30:01,00:30:02,- It's all just watching that.
00:30:02,00:30:04,- Did anyone else watch an hour long YouTube video
00:30:04,00:30:06,of someone going from each of the reenactments?
00:30:06,00:30:07,- No.
00:30:07,00:30:08,"- Okay, I did."
00:30:08,00:30:09,(laughing)
00:30:09,00:30:10,"- To begin with, it's--"
00:30:10,00:30:13,- I like the way you're reenacting the reenactments.
00:30:13,00:30:15,"I was like, yeah, yeah."
00:30:15,00:30:18,- I thought you would get a bit fatigued
00:30:18,00:30:20,with the amount of reenactment that you're watching
00:30:20,00:30:21,if you decide it.
00:30:21,00:30:22,- Come on.
00:30:22,00:30:26,"- Yeah, I think it loses about 35 minutes in,"
00:30:26,00:30:28,I sort of regretted my decision to watch the full hour.
00:30:28,00:30:30,- But that's what the carousel is for.
00:30:30,00:30:32,- I think it's like a pallet cleanser.
00:30:32,00:30:35,"- Yeah, surely live, it's more exciting."
00:30:35,00:30:37,"And you know, you're caught up in the sweep of French history."
00:30:37,00:30:39,"- Kind of, yeah."
00:30:39,00:30:40,- I think so.
00:30:40,00:30:40,- But you're quite far away.
00:30:40,00:30:43,So it's sort of like watching a very like well-produced
00:30:43,00:30:45,Panto at a distance.
00:30:45,00:30:48,"- I mean, it's epic, three million people a year"
00:30:48,00:30:49,"can't be wrong, then."
00:30:49,00:30:51,"- Oh, have you read the TripAdvisor reviews?"
00:30:51,00:30:52,- They're very strong.
00:30:52,00:30:53,- They're very strong.
00:30:53,00:30:54,"- They're very strong, yeah."
00:30:54,00:30:56,- They're gonna build one in the UK.
00:30:56,00:30:56,- They are?
00:30:56,00:30:57,"- Oh, yeah."
00:30:57,00:30:58,- For sure.
00:30:58,00:30:59,- Bister.
00:30:59,00:31:00,(laughing)
00:31:00,00:31:03,"- And we're gonna have hotels, three hotels,"
00:31:03,00:31:05,each themed around different periods in British history.
00:31:05,00:31:07,Just wondering if you had any favourites.
00:31:07,00:31:08,- Ooh.
00:31:08,00:31:09,- I was thinking COVID era.
00:31:09,00:31:10,- Yeah.
00:31:10,00:31:11,- Absolutely.
00:31:11,00:31:12,- No toilet paper.
00:31:12,00:31:13,(laughing)
00:31:13,00:31:14,- It's a general strike.
00:31:14,00:31:15,- General strike.
00:31:15,00:31:17,- Just three days for the price of five.
00:31:17,00:31:18,- Lovely.
00:31:18,00:31:19,- Yeah.
00:31:19,00:31:20,"- I mean, there'll be a two to one won't there."
00:31:20,00:31:22,'Cause it's British history.
00:31:22,00:31:22,- Yeah.
00:31:22,00:31:23,- British history.
00:31:23,00:31:25,- It's so weird that people obsessed with the tutors
00:31:25,00:31:27,when the revolution happened the next century.
00:31:27,00:31:28,And it's our go revolution.
00:31:28,00:31:29,- Yeah.
00:31:29,00:31:30,"- Yeah, everyone shaved their heads."
00:31:30,00:31:31,- Which revolution do you mean?
00:31:31,00:31:32,- The round table.
00:31:32,00:31:33,- Civil war.
00:31:33,00:31:34,- Yeah.
00:31:34,00:31:35,- Yeah.
00:31:35,00:31:35,- So half of the people shaved their heads.
00:31:35,00:31:36,"- Sorry, yeah."
00:31:36,00:31:37,- That's everyone.
00:31:37,00:31:38,"There's no war, is there?"
00:31:38,00:31:40,Everyone just agree all the time.
00:31:40,00:31:42,- Swinging 60s at the end.
00:31:42,00:31:43,- Oh yeah.
00:31:43,00:31:44,- I think that'd be a cool one.
00:31:44,00:31:46,"- I bet they would do that, wouldn't they?"
00:31:46,00:31:49,Like have a little so whole vibe.
00:31:49,00:31:49,- I would say.
00:31:49,00:31:53,"- Outrageously the French one, Pudafu has the King Arthur stuff."
00:31:53,00:31:55,- I have no idea how they've managed to swing
00:31:55,00:31:57,getting King the rights to King Arthur.
00:31:57,00:32:00,- So he's not very litigious.
00:32:00,00:32:01,(laughing)
00:32:01,00:32:03,"- Maybe a state must be trading, surely."
00:32:03,00:32:04,"- I just think what, like,"
00:32:04,00:32:07,is there an estate for King Arthur?
00:32:07,00:32:08,"- No, I'm joking, I'm joking."
00:32:08,00:32:09,- It feels like there could be.
00:32:09,00:32:10,It feels like there could be.
00:32:10,00:32:12,"- It feels like there could be like, I can't tell."
00:32:12,00:32:15,- I think like there was quite a bit of Frenchy stuff
00:32:15,00:32:17,going on in those Arthurian tales.
00:32:17,00:32:18,- Yeah.
00:32:18,00:32:20,- And the Mort D'Arthur is dressed
00:32:20,00:32:22,in half in French and all of this.
00:32:22,00:32:22,"Yeah, yeah."
00:32:22,00:32:23,"Okay, yeah, yeah."
00:32:23,00:32:25,- And it's famously a historical
00:32:25,00:32:26,this place to be fair.
00:32:26,00:32:29,The makers tend to say we're just trying to entertain.
00:32:29,00:32:31,- Are they trying to entertain?
00:32:31,00:32:32,"- Well, there's the big question."
00:32:32,00:32:33,- Oh.
00:32:33,00:32:34,- It's controversial.
00:32:34,00:32:38,- Trying to sneak in right wing propaganda to families.
00:32:38,00:32:40,'Cause that's what some people say.
00:32:40,00:32:41,"- Oh, it's what some people claim"
00:32:41,00:32:43,"and the fact that it was founded quite,"
00:32:43,00:32:45,quite an extreme right wing politician
00:32:45,00:32:47,"is neither here nor there, I don't think."
00:32:47,00:32:48,"- Well, he's not there anymore."
00:32:48,00:32:51,"'Cause it's run by another guy, his son, I think,"
00:32:51,00:32:53,"called Nicolas, who described Vladimir Putin"
00:32:53,00:32:56,as having sweet eyes and sweet words.
00:32:56,00:32:57,- Oh.
00:32:57,00:32:58,"- Cool, cool, cool, cool, cool, cool. - Yeah. (laughing)"
00:32:58,00:33:01,"- I saw by coincidence, because we've been"
00:33:01,00:33:03,"plenty of this for a week or two,"
00:33:03,00:33:06,"there was an article in Harper's magazine this week,"
00:33:06,00:33:10,where author Nat Segnit went to this place.
00:33:10,00:33:13,And he said it was a bit like hanging out
00:33:13,00:33:16,"with an exceptionally charismatic and entertaining friend,"
00:33:16,00:33:19,whose opinions only strike you as objectionable
00:33:19,00:33:21,in retrospect. - Oh. - That's funny.
00:33:21,00:33:22,- So what is the idea?
00:33:22,00:33:24,Is it that it's presenting a particular slant on history?
00:33:24,00:33:28,"- It's very pro Catholic, it's very pro French monarchy."
00:33:28,00:33:31,It's very sort of like looking back at the past
00:33:31,00:33:33,and wasn't France great in the past
00:33:33,00:33:35,and shouldn't we go back to France being great again?
00:33:35,00:33:36,"- Yeah, yeah."
00:33:36,00:33:39,- It's very into old school France. - Right.
00:33:39,00:33:41,"- But fun, and that's how the right wing get you"
00:33:41,00:33:42,if you make it fun.
00:33:42,00:33:44,"- The craziest thing about this theme park, in my opinion,"
00:33:44,00:33:47,"is when you get there, you get a little booklet,"
00:33:47,00:33:48,"you know, the free booklet that tells you"
00:33:48,00:33:50,the map of everywhere that you're gonna go.
00:33:50,00:33:51,And it's in multiple languages.
00:33:51,00:33:53,And at the top of each one of them
00:33:53,00:33:55,"has the date of the day that you're going on,"
00:33:55,00:33:59,which means they print them every single day
00:33:59,00:34:00,for the day that you're visiting the thing from.
00:34:00,00:34:02,"- To you, that's the craziest thing about this."
00:34:02,00:34:05,"In shame, how ancient has deep, weird, like,"
00:34:05,00:34:09,political parts? - How much ink will we waste in here?
00:34:09,00:34:11,"How much, how many trees have been chopped down"
00:34:11,00:34:12,so that we can go?
00:34:12,00:34:13,"- Yeah, but they probably are quite good at knowing"
00:34:13,00:34:14,how many people have booked in for that day.
00:34:14,00:34:17,So they just don't know how many to press on the printer.
00:34:17,00:34:18,That view is the weirdest thing I've ever seen.
00:34:18,00:34:19,- That's the weirdest thing I've ever seen.
00:34:19,00:34:20,"- Also, they can do it."
00:34:20,00:34:22,- Surely they can print all of them
00:34:22,00:34:24,and then just print the date separately.
00:34:24,00:34:26,- I think it's like an additional stamp as well.
00:34:26,00:34:28,- It could be a little man in a booth
00:34:28,00:34:29,who just stamps on the date.
00:34:29,00:34:30,"- It doesn't look, it looks very printed on right."
00:34:30,00:34:32,"- I just think it's that, I think, Dan,"
00:34:32,00:34:33,this implies you think whenever you've scrunched up
00:34:33,00:34:34,"a brochure and throw it away,"
00:34:34,00:34:36,"you think someone's going around all the bins,"
00:34:36,00:34:38,"taking them all out, ironing them"
00:34:38,00:34:39,and reusing them the next day.
00:34:39,00:34:41,"- Oh, I'm thinking they've got a big batch"
00:34:41,00:34:42,in the warehouse.
00:34:42,00:34:43,"They don't have to go, where's the guy"
00:34:43,00:34:45,with the printing for today?
00:34:45,00:34:46,"We've got 10,000 people in today."
00:34:46,00:34:48,How many guys should we print do you think?
00:34:48,00:34:49,"Should we do about 10,000?"
00:34:49,00:34:52,"- Yes. - Oh yeah, let's print 10,000 every day."
00:34:52,00:34:54,"- It's down, this is the amazing thing about time."
00:34:54,00:34:57,They know which date is coming.
00:34:57,00:34:58,So today is the 9th.
00:34:58,00:35:00,- What if it's so unwedish?
00:35:00,00:35:01,- It's huge cancellations
00:35:01,00:35:03,because it's raining too much or something.
00:35:03,00:35:04,- What if COVID happened
00:35:04,00:35:07,and they've got suddenly 365 days worth?
00:35:07,00:35:11,"- For 2026, do they put 2026 or just 26?"
00:35:11,00:35:14,"'Cause if it's just 26, they can reuse it in a hundred years."
00:35:14,00:35:16,"- See, okay, now we're talking, okay."
00:35:16,00:35:17,Maybe it's not so weird.
00:35:17,00:35:21,"- By which time, the great French government will have risen"
00:35:21,00:35:23,and taken over the world again.
00:35:23,00:35:25,- The Bourbon Monarchy will be restored again.
00:35:25,00:35:29,"I mean, yeah, it's very interesting and strange."
00:35:29,00:35:31,And I think the reason that it's not very well known
00:35:31,00:35:34,about certainly in the UK is that 85% of the visitors
00:35:34,00:35:36,are French.
00:35:36,00:35:38,Loads of French people holiday within France.
00:35:38,00:35:41,"And it's, obviously, it's so about France"
00:35:41,00:35:43,that it's naturally appealing to the French people.
00:35:43,00:35:44,- Yeah.
00:35:44,00:35:45,- I think so.
00:35:45,00:35:46,"I think there is one in Spain as well, isn't there?"
00:35:46,00:35:47,"- Yes, there is."
00:35:47,00:35:48,"- But if don't want in Spain, if don't want in France,"
00:35:48,00:35:50,they're gonna do one in the UK.
00:35:50,00:35:51,- Yes.
00:35:51,00:35:55,- Apparently the Spanish one is quite politically conservative
00:35:55,00:35:58,on just how good a thing the colonization of the Americas was.
00:35:58,00:35:59,"- Oh, is it?"
00:35:59,00:36:02,"- And it depicts the European saying,"
00:36:02,00:36:03,"well, we'll only go ahead and colonize"
00:36:03,00:36:04,if you guys really want us to.
00:36:04,00:36:07,"And as long as we're gonna treat you really, really nicely,"
00:36:07,00:36:09,that's sort of written into the show.
00:36:09,00:36:10,- Yeah.
00:36:10,00:36:12,- It's like the weather spoons of theme parks.
00:36:12,00:36:13,- Yes.
00:36:13,00:36:15,"- They're all, you know, you get your cheap riddles,"
00:36:15,00:36:16,but you've got a political agenda.
00:36:16,00:36:17,"You've got a,"
00:36:17,00:36:18,"- Well, it's sift three when you're in there."
00:36:18,00:36:18,- I can't believe it.
00:36:18,00:36:20,- About weather spoons again.
00:36:20,00:36:20,- I can't believe it.
00:36:20,00:36:23,"But the weather spoons often, they dish out magazines"
00:36:23,00:36:25,"and have the proprietors views in them,"
00:36:25,00:36:26,which is quite rare for a pub.
00:36:26,00:36:29,"You know, you don't normally get like a strongly angled magazine."
00:36:29,00:36:31,"- Yeah, wait, wasn't that your point?"
00:36:31,00:36:33,"- Yeah, I'm over-explaining."
00:36:33,00:36:34,I just think people won't know
00:36:34,00:36:35,that there's a weather spoons newspaper.
