start_hhmmss,end_hhmmss,text
00:19:08,00:19:11,Apparently they have after AI learning that they've done.
00:19:11,00:19:14,They have an accuracy rate now of 99%
00:19:14,00:19:18,of the time they correctly inject a crown of thorn starfish.
00:19:18,00:19:20,And what are you going to ask Andy?
00:19:20,00:19:22,And the other one percent of the time?
00:19:22,00:19:25,"Well, presumably it's just somebody who's going swimming against cow bile."
00:19:25,00:19:29,Don't wear your hedgehog diving outfit.
00:19:29,00:19:33,"But those things, so they are tricky crown of thorns."
00:19:33,00:19:35,"Because also you can, if you're a fisherman trying to get rid of one,"
00:19:35,00:19:36,you cut a limb off.
00:19:36,00:19:39,"Unfortunately, it can then grow a whole new crown of thorn starfish"
00:19:39,00:19:41,from the limb that you've just cut off.
00:19:41,00:19:42,"Yeah, that's amazing."
00:19:42,00:19:45,"I know, but the thing that could be done to get rid of them,"
00:19:45,00:19:46,this is very exciting.
00:19:46,00:19:48,"Because the robots are great, but they're quite labour intensive."
00:19:48,00:19:51,You need to send it back and forth and back and forth and all of that.
00:19:51,00:19:54,"And you need, I guess, fresh cow bile all the time."
00:19:54,00:19:55,Yeah.
00:19:55,00:19:58,"So one idea is to release artificial pheromones that we've made for them,"
00:19:58,00:20:01,"to lure them all to the same place,"
00:20:01,00:20:05,basically saying crown of thorns orgy here tonight.
00:20:05,00:20:06,"Oh, yeah."
00:20:06,00:20:08,And then you'll be able to wipe them all out in one go.
00:20:08,00:20:10,"Doesn't seem very fair, does it?"
00:20:10,00:20:11,No.
00:20:11,00:20:12,So the ordinary thing.
00:20:12,00:20:14,"Well, I'm just saying, if you've got a letter through the post saying,"
00:20:14,00:20:18,"""Ogy tonight, I went in this community centre and you went there"
00:20:18,00:20:20,"and you got in check with my bile and you died."""
00:20:20,00:20:21,That's...
00:20:21,00:20:24,"It's a double disappointment, as well, isn't it?"
00:20:24,00:20:26,"If someone said to you, ""I'm going to kill you,"""
00:20:26,00:20:28,do you want me to kill you just at random one day
00:20:28,00:20:30,or do you want to have a massive sex party
00:20:30,00:20:31,and die in the middle of that?
00:20:31,00:20:32,"Oh, okay."
00:20:32,00:20:35,So do they get to do some before they get...
00:20:35,00:20:36,"No, you're just being..."
00:20:36,00:20:38,You're just being cleared to the place.
00:20:38,00:20:40,"Oh, they don't provide lovely females."
00:20:40,00:20:44,"No, it's a big sign saying ""Ogy,"" that's all it is."
00:20:44,00:20:45,"Oh, wow."
00:20:45,00:20:46,"No, that's me."
00:20:46,00:20:47,I think that is not playing fair.
00:20:47,00:20:49,"If I got a letter like that through the post, I just clarified."
00:20:49,00:20:50,I'd tread it.
00:20:50,00:20:51,"Oh, yeah."
00:20:51,00:20:52,Yeah.
00:20:52,00:20:53,After copying down the address.
00:20:53,00:20:57,"Well, guess I needed to report it later on for a noise violation."
00:20:57,00:20:58,Yes.
00:20:58,00:21:01,We said it's labour-intensive.
00:21:01,00:21:04,"It used to be done by hand, getting rid of these..."
00:21:04,00:21:05,"Oh, sorry."
00:21:05,00:21:06,I'm still up.
00:21:06,00:21:07,No.
00:21:07,00:21:11,I think in many places it still is done by hand.
00:21:11,00:21:13,What?
00:21:13,00:21:16,So killing Crown of Thorns starfish.
00:21:16,00:21:18,The robot is quite labour-intensive.
00:21:18,00:21:21,"But in Okinawa, about 40 years ago,"
00:21:21,00:21:24,"a load of them were collected and killed,"
00:21:24,00:21:26,but it was all done by hand.
00:21:26,00:21:29,And it was all specialist divers who had to go down
00:21:29,00:21:32,with specialist tools and really thick gloves.
00:21:32,00:21:34,And they got rid of 1.5 million of them.
00:21:34,00:21:35,What?
00:21:35,00:21:36,Wow.
00:21:36,00:21:37,That's amazing.
00:21:37,00:21:39,Now they work harder than I do.
00:21:39,00:21:40,Wow.
00:21:40,00:21:41,That's incredible.
00:21:41,00:21:43,"We were talking about starfish,"
00:21:43,00:21:45,and then we were talking about cryptids.
00:21:45,00:21:46,And we were talking about Japan.
00:21:46,00:21:50,"Well, Japan has a cryptid that they are trying to find currently,"
00:21:50,00:21:53,"so much like this one, which is called the Kappa."
00:21:53,00:21:54,You guys heard of the Kappa?
00:21:54,00:21:55,No.
00:21:55,00:21:56,"Okay, Kappa."
00:21:56,00:21:57,Very interesting.
00:21:57,00:22:00,It's roughly the size of a ten-year-old boy.
00:22:00,00:22:03,"Yellow, green, and colour."
00:22:03,00:22:06,"It has, on the top of its head, a hollow indentation,"
00:22:06,00:22:08,which water gets to sit in.
00:22:08,00:22:10,"So when it goes out of water,"
00:22:10,00:22:12,it uses that water to keep its magic powers.
00:22:12,00:22:14,"But if it leans forward,"
00:22:14,00:22:15,"the water will drip out,"
00:22:15,00:22:17,and it loses all its supernatural powers.
00:22:17,00:22:20,"When you say people are trying to find this,"
00:22:20,00:22:22,is it scientists?
00:22:22,00:22:24,Are cryptozoologist scientists?
00:22:24,00:22:26,"No, they are not."
00:22:26,00:22:28,Then no.
00:22:28,00:22:29,What are his powers?
00:22:29,00:22:31,"His magical powers, you mentioned."
00:22:31,00:22:33,"Yeah, I'm not quite sure."
00:22:33,00:22:35,I like eating cucumbers.
00:22:35,00:22:37,"I like eating cucumbers, too."
00:22:37,00:22:40,But it falls to list my powers at gunpoint.
00:22:40,00:22:42,Holden and clear that.
00:22:42,00:22:45,"It's just, I'll be your best."
00:22:45,00:22:47,It's a kind of demon.
00:22:47,00:22:49,"And what you have to do is trick it into bowing,"
00:22:49,00:22:51,"because if it bows, it loses its water,"
00:22:51,00:22:52,and you can get away from it.
00:22:52,00:22:54,"Because what it's trying to do,"
00:22:54,00:22:56,"and actually, this is an old friend of the podcast,"
00:22:56,00:22:58,"it's trying to steal your soul,"
00:22:58,00:23:00,which is a little ball hidden up your anus.
00:23:00,00:23:03,According to people who also believe in this.
00:23:03,00:23:05,"Yeah, I feel like..."
00:23:05,00:23:07,"No, it's all warning to get the same thought."
00:23:07,00:23:09,Why is it done that this room has seen so much science
00:23:09,00:23:11,over the years ago.
00:23:11,00:23:14,It's time to humble it.
00:23:14,00:23:16,We're a bit like Starfish.
00:23:16,00:23:17,Are we?
00:23:17,00:23:19,"A bit like Starfish babies, especially,"
00:23:19,00:23:22,"because we are both deuteristomes,"
00:23:22,00:23:25,"which means when we are first formed,"
00:23:25,00:23:27,"the little embryos and stuff,"
00:23:27,00:23:30,it's the anus that is formed first.
00:23:30,00:23:32,And then we turn into a tube.
00:23:32,00:23:35,It turns the anus then into the mouth and then everything else.
00:23:35,00:23:38,"And Starfish are also deuteristomes,"
00:23:38,00:23:42,which means that they are one of our closest invertebrate relatives.
00:23:42,00:23:44,But one of our closest invertebrate relatives...
00:23:44,00:23:46,"Yeah, it's a huge caveat, isn't it?"
00:23:46,00:23:48,They're off the Christmas card list.
00:23:48,00:23:51,I'm going to do all my invertebrate relatives first.
00:23:51,00:23:56,But what's really interesting about that is
00:23:56,00:23:59,we can see them grow because they're transparent.
00:23:59,00:24:01,These baby Starfish.
00:24:01,00:24:04,And so you can see the little tube growing.
00:24:04,00:24:07,And then the tube branches out and turns into their organs.
00:24:07,00:24:09,And that's how it works with us as well.
00:24:09,00:24:12,And so we can see how it works with the baby Starfish.
00:24:12,00:24:15,And then maybe in further with humans it will be kind of similar.
00:24:15,00:24:16,Cool.
00:24:16,00:24:17,So cool.
00:24:17,00:24:19,It can't be that similar because we don't turn into stars.
00:24:19,00:24:21,"At some crucial point in our adolescence, do we?"
00:24:21,00:24:22,It's true.
00:24:22,00:24:25,"But like the babies, they have bilateral symmetry,"
00:24:25,00:24:26,like us.
00:24:26,00:24:29,"You know, they have two arms, two legs kind of thing."
00:24:29,00:24:32,"And it's only when they sort of get, like you say,"
00:24:32,00:24:35,"to kind of childhood, they sink down, they stick to the ground."
00:24:35,00:24:37,And then they sprout all these extra arms.
00:24:37,00:24:39,That would be freaky if you could did that with...
00:24:39,00:24:40,"Oh, so good."
00:24:40,00:24:43,They are kind of magical.
00:24:43,00:24:47,There's one which some Starfish can see with their skeletons.
00:24:47,00:24:48,Whoa.
00:24:48,00:24:49,This is very weird.
00:24:49,00:24:51,So they have...
00:24:51,00:24:56,It's been observed that certain Starfish have light guiding structures
00:24:56,00:25:00,"inside their skeletons, right, in each of their limbs."
00:25:00,00:25:02,And it concentrates these tubes.
00:25:02,00:25:06,They concentrate the light towards a tiny internal cavity.
00:25:06,00:25:10,And we don't really know what they do with it yet.
00:25:10,00:25:14,But they are guiding the light all towards a particular bit of themselves.
00:25:14,00:25:15,No.
00:25:15,00:25:17,So it seems like they might have some kind of internal...
00:25:17,00:25:18,Laser.
00:25:18,00:25:19,Laser.
00:25:19,00:25:20,Cool.
00:25:20,00:25:24,But some kind of internal light sensing thing that they're able to use for survival.
00:25:24,00:25:25,That's cool.
00:25:25,00:25:26,That's very good.
00:25:26,00:25:27,Wow.
00:25:27,00:25:28,Yeah.
00:25:28,00:25:29,They've also a sensor in this room.
00:25:29,00:25:31,They've also won a Nobel Prize.
00:25:31,00:25:32,Really?
00:25:32,00:25:33,"Oh, yeah."
00:25:33,00:25:34,Starfish?
00:25:34,00:25:35,"Yeah, they won the 1908 Nobel Prize."
00:25:35,00:25:36,Literature?
00:25:36,00:25:37,Or...
00:25:37,00:25:38,No.
00:25:38,00:25:39,This was...
00:25:39,00:25:43,"Well, it was actually a Russian zoologist, Ilya Mechnikov."
00:25:43,00:25:45,But he did it with the help of Starfish.
00:25:45,00:25:47,It was an 1881 that he did this experiment.
00:25:47,00:25:49,But he won the prize for it in 1908.
00:25:49,00:25:50,Nobel Prize for medicine.
00:25:50,00:25:51,I'm going to assume.
00:25:51,00:25:54,"And basically, he's at home with his family."
00:25:54,00:25:58,His family all want to go to the circus to watch some performing apes.
00:25:58,00:25:59,He doesn't want to do that.
00:25:59,00:26:01,I don't know if it was on animal rights grounds.
00:26:01,00:26:05,"But he said, ""I'm staying at home to watch these starfish under my microscope."""
00:26:05,00:26:06,He stayed at home.
00:26:06,00:26:12,"And while at home he thought, ""I wonder what will happen to their larvae if I poke them with a thorn."""
00:26:12,00:26:14,And so he went outside.
00:26:14,00:26:15,You know what?
00:26:15,00:26:16,He should have gone to the circus.
00:26:16,00:26:18,That's what he's thinking at this point.
00:26:18,00:26:19,He goes outside.
00:26:19,00:26:21,He breaks the thorn off a rose in his garden.
00:26:21,00:26:22,He comes back.
00:26:22,00:26:23,He covers the thorn in indigo dye.
00:26:23,00:26:26,And he pokes the starfish larvae with it.
00:26:26,00:26:31,"And he saw, under his microscope, all of these cells swarmed towards that bit of thorn and all that dye."
00:26:31,00:26:33,And engulf it and destroy it.
00:26:33,00:26:36,And that was the foundation of immunology.
00:26:36,00:26:41,That was the first time we learned about the immune system and immune response.
00:26:41,00:26:42,"So well done, Starfish."
00:26:42,00:26:43,"Well done, Starfish."
00:26:43,00:26:44,That's brilliant.
00:26:44,00:26:45,"I'm going to have to move the song, guys."
00:26:45,00:26:47,Try next fact.
00:26:47,00:26:49,"They're good at sumo wrestling as well, by the way."
00:26:49,00:26:50,Starfish.
00:26:50,00:26:52,"No, the Japanese folklore thing."
00:26:52,00:26:57,"So, yeah, so when it comes out of the water, it will challenge you to a sumo match."
00:26:57,00:27:03,I was thinking what we should do with that guy is we should bring him up from Sweden in October.
00:27:03,00:27:05,Tell him he's won a Nobel Prize.
00:27:05,00:27:11,"Then when he comes all the way over to Sweden and you get the medal, he bows down to Ponydon."
00:27:11,00:27:12,Water falls out.
00:27:12,00:27:13,"Fish bash, Bosch."
00:27:13,00:27:14,Really good.
00:27:14,00:27:16,That's why he's the brains on this show.
00:27:16,00:27:23,It is time for fact number three.
00:27:23,00:27:24,And that is my fact.
00:27:24,00:27:31,"My fact this week is that in the 1980s, the way to stop hackers from breaking into your computer"
00:27:31,00:27:34,was to lock it with a physical key.
00:27:34,00:27:37,"Now, this..."
00:27:37,00:27:38,You know what?
00:27:38,00:27:39,You send that fact over.
00:27:39,00:27:41,"And I was like, wow, that's really amazing."
00:27:41,00:27:47,"And then I saw this picture and I reckon my computer had one of those when I was growing up, right?"
00:27:47,00:27:48,"Yeah, exactly."
00:27:48,00:27:49,I have a memory of it as well.
00:27:49,00:27:55,"So this was from about 1984 to the early 90s and like '94, so a good 10-year period."
00:27:55,00:27:57,IBM were the leaders in this.
00:27:57,00:28:01,The idea was that early computers just didn't have any good security.
00:28:01,00:28:05,"And if you had an office computer or you had one at home that you didn't want anyone going into,"
00:28:05,00:28:07,you had no way of protecting it.
00:28:07,00:28:11,So the key was literally to lock it in two senses.
00:28:11,00:28:14,"One, you could lock the keyboard from functioning altogether."
00:28:14,00:28:17,The second one is to lock the casing itself.
00:28:17,00:28:22,Because these computers back in the 80s and 90s were really easy to unscrew from the back and so on.
00:28:22,00:28:24,So this was literally...
00:28:24,00:28:27,You had a physical key to lock hackers out of your computer.
00:28:27,00:28:31,"Companies, including IBM, started inventing exterior locks."
00:28:31,00:28:34,Like the ones you almost get where you put them outside your house to leave...
00:28:34,00:28:37,"You know, if you're doing an Airbnb, often a key is left."
00:28:37,00:28:40,You would attach that to the side of your computer.
00:28:40,00:28:41,To keep your keys in.
00:28:41,00:28:44,"No, you would put it over the on/off switch."
00:28:44,00:28:48,So it was a barrier to someone getting to that switch.
00:28:48,00:28:50,So they couldn't turn it on?
00:28:50,00:28:51,"Yeah, they couldn't turn it on."
00:28:51,00:28:53,People should have just locked their houses.
00:28:53,00:28:55,That's a good idea.
00:28:55,00:28:57,That was the 80s. It was a different time.
00:28:57,00:28:59,There were so many inventions.
00:28:59,00:29:05,So there were certain PCs where there was a thin... It looked like a USB port.
00:29:05,00:29:09,"But what came with the computer was a giant, long metal rod"
00:29:09,00:29:12,that you would stick in through the entire computer.
00:29:12,00:29:14,And then you would padlock it on the other side.
00:29:14,00:29:17,So it was all about physical locking of your computer.
00:29:17,00:29:19,That's the Kensington lock or the K-hole.
00:29:19,00:29:21,Because there's a little hole in there.
00:29:21,00:29:24,And it's got a K next to it. It's a K in a hole.
00:29:24,00:29:26,And you just slide in this massive Kensington lock.
00:29:26,00:29:27,That's very useful.
00:29:27,00:29:30,"Seriously, wait, if you went to Cafe Nero now, whipped out your laptop"
00:29:30,00:29:32,and then got out your huge rod.
00:29:32,00:29:34,They thought it was a golf bag.
00:29:34,00:29:37,But they got the locks made by this company called Chicago Lock.
00:29:37,00:29:41,And the locks are quite silendery and they're thick.
00:29:41,00:29:43,"It's quite hard to describe, but not a classic key."
00:29:43,00:29:47,And so the issue was you can't get much nuance on that key.
00:29:47,00:29:49,"So it kind of turned out that if you owned one of these keys,"
00:29:49,00:29:52,"not only could you get into the computer you were breaking into,"
00:29:52,00:29:55,but every other product basically fits in the same key.
00:29:55,00:30:00,"So in fact, what they created was a master key to break into every computer out there."
00:30:00,00:30:03,Is anyone in Celebrate World Password Day?
00:30:03,00:30:05,I'm not going to tell you.
00:30:05,00:30:07,"Not even, do they not? We heard a boo."
00:30:07,00:30:08,I don't know if you heard that.
00:30:08,00:30:09,Wow.
00:30:09,00:30:10,Yeah.
00:30:10,00:30:13,"That is advanced stuff, because yeah, it's a very controversial holiday."
00:30:13,00:30:16,It's first Thursday in May. I don't need to tell you.
00:30:16,00:30:18,"But it's become controversial in recent years,"
00:30:18,00:30:20,because it's become so clear that passwords are rubbish.
00:30:20,00:30:26,"You know, the average person now I think has something like 255 passwords"
00:30:26,00:30:30,"between work and personal stuff. I mean, it's horrendous."
00:30:30,00:30:32,"You know, you have so many passwords, so you simplify the password"
00:30:32,00:30:34,that you end up using for most things.
00:30:34,00:30:37,"Or you, you know, which is a big no-no, you use the same password for everything."
00:30:37,00:30:39,And the password gets simpler.
00:30:39,00:30:42,"And you know, you're not changing it every 90 days like they say you're meant to,"
00:30:42,00:30:45,"because no one has ever, ever, ever done that."
00:30:45,00:30:50,"So there's a theory that this year might have seen one of the last ever world password days,"
00:30:50,00:30:55,"which would be very sad, you know, because we won't get the day off work if it does not make more progress."
00:30:55,00:30:59,"Yeah, they basically, I think pretty much everyone says you should not be changing your passwords that frequently."
00:30:59,00:31:01,"No, because then you simplify them."
00:31:01,00:31:05,"Yeah, and you just make it sausage instead of sausage 1, 2, 3, which is a much better password."
00:31:05,00:31:08,"So, sausage 1, 2, 3, exclamation mark."
00:31:08,00:31:11,"Oh, and the computer gives you a little bit of approval."
00:31:11,00:31:13,That's a strong password.
00:31:13,00:31:15,"Is it, is it really?"
00:31:15,00:31:17,"Oh, I fucking hate that strong Ometer."
00:31:17,00:31:19,Is adding another exclamation mark.
00:31:19,00:31:23,"Oh, wow, you've really, you've really puffed up the security, sir."
00:31:23,00:31:25,You'll never suspect.
00:31:25,00:31:27,I'll further exclamation mark.
00:31:27,00:31:31,"So, this is okay."
00:31:31,00:31:34,"So there was a study of few, you're like, this was many years ago, 2010."
00:31:34,00:31:37,"So much earlier in internet history, you know, even though 16 years ago,"
00:31:37,00:31:42,"so computers have come in a lot since then, 32 million passwords were leaked from one particular website, right?"
00:31:42,00:31:43,Okay.
00:31:43,00:31:46,"But that was a treasure trove of data to analyse, as well as a big security breach,"
00:31:46,00:31:49,because you could see what the most popular passwords were.
00:31:49,00:31:51,Have a guess as the most common?
00:31:51,00:31:52,Password.
00:31:52,00:31:53,Password.
00:31:53,00:31:55,"That was in, that was in fourth."
00:31:55,00:31:56,"1, 2, 3, 4, 5, 6."
00:31:56,00:31:57,Correct.
00:31:57,00:31:58,Second place?
00:31:58,00:31:59,"1, 2, 3, 4, 5."
00:31:59,00:32:00,Yes.
00:32:00,00:32:03,"So, giving a lot away about my own security."
00:32:03,00:32:05,"1, 2, 3, 4, 5, 6, 7, 8, 9, was third."
00:32:05,00:32:07,Password was fourth.
00:32:07,00:32:09,Then the name of the site came in seventh.
00:32:09,00:32:11,"You know, the actual name of the site, whatever it was called."
00:32:11,00:32:12,"So, right."
00:32:12,00:32:14,"Now, obviously, that was 2010."
00:32:14,00:32:16,Things have moved on a lot.
00:32:16,00:32:19,"December last year, what was the most common password?"
00:32:19,00:32:20,Password.
00:32:20,00:32:21,It was admin.
00:32:21,00:32:22,Oh.
00:32:22,00:32:23,Yeah.
00:32:23,00:32:26,"And then second most popular, 1, 2, 3, 4, 5, 6."
00:32:26,00:32:27,Wow.
00:32:27,00:32:28,Disaster.
00:32:28,00:32:29,Admin.
00:32:29,00:32:30,Admin.
00:32:30,00:32:32,I don't know anyone who's got that.
00:32:32,00:32:35,And I always ask people what their password is before I...
00:32:35,00:32:36,Wow.
00:32:36,00:32:37,Admin.
00:32:37,00:32:38,Yeah.
00:32:38,00:32:39,"The first antivirus, maybe?"
00:32:39,00:32:40,"Oh, yeah."
00:32:40,00:32:41,"Oh, yeah."
00:32:41,00:32:44,"So, that was invented by a guy called Ray Tomlinson."
00:32:44,00:32:47,And there was a friend of his called Bob Thomas.
00:32:47,00:32:52,"It invented something called Creeper, which was a program that went through the early internet."
00:32:52,00:32:53,It was called the Arpenet.
00:32:53,00:32:56,And it was like a load of computers sort of in a network.
00:32:56,00:32:59,"But Creeper went from one computer to another and he said,"
00:32:59,00:33:00,"""I'm the Creeper."
00:33:00,00:33:01,"Catch me if you can."""
00:33:01,00:33:06,"And then Ray Tomlinson made another program, which would go around called a Reaper."
00:33:06,00:33:09,And it would be able to get rid of this thing.
00:33:09,00:33:11,And they didn't really care about it.
00:33:11,00:33:16,"They were doing loads of other stuff, but this was the first example of a program going from one computer to the other."
00:33:16,00:33:19,"And Ray Tomlinson, he also did another thing."
00:33:19,00:33:25,He invented the at sign for emails without him that wouldn't be an at sign.
00:33:25,00:33:29,"So, he basically did the first email that you could do between different computers."
00:33:29,00:33:35,"Previously, if you wanted to send an email to someone, they'd have to come on to your computer and read what you'd written before."
00:33:35,00:33:37,But he did the at sign.
00:33:37,00:33:39,"That's not a good email system, is it?"
00:33:39,00:33:42,It's basically passing a company to people.
00:33:42,00:33:43,"Yeah, yeah, yeah."
00:33:43,00:33:48,"But when he was working on that email, he showed it to a colleague and said,"
00:33:48,00:33:49,"""Don't tell anyone."
00:33:49,00:33:51,"This isn't what we're supposed to be working on."""
00:33:51,00:33:54,"Which is kind of emails what they became, isn't it, really?"
00:33:54,00:33:55,"Yeah, yeah, yeah."
00:33:55,00:33:59,But then these things were called worms that would go from one computer to another.
00:33:59,00:34:04,"And one famous one was a program called Worms against nuclear killers,"
00:34:04,00:34:09,which went on some acronym fans in the audience.
00:34:09,00:34:13,"Worms against nuclear killers, which went into NASA content."
00:34:13,00:34:14,"Oh, Dan's got it."
00:34:14,00:34:20,[laughter]
00:34:20,00:34:22,"A good little late explosion, yeah."
00:34:22,00:34:24,"That took ages, but I got there."
00:34:24,00:34:28,"Well, we've said before on this podcast that that word is not rude in America."
00:34:28,00:34:33,"So, in America, they perhaps didn't know that it was something rude."
00:34:33,00:34:37,But it went into NASA computers and it would go onto your screen
00:34:37,00:34:41,and it would say things like Botanochist or the FBI is watching you.
00:34:41,00:34:44,And it was like pacifists who were sending it around.
00:34:44,00:34:48,"And as a result of this Worms against nuclear killers program,"
00:34:48,00:34:52,"NASA had to make a anti-wank procedure,"
00:34:52,00:34:55,which it gave to all of its employees.
00:34:55,00:34:57,[laughter]
00:34:57,00:35:00,And all it meant was they put a little program on their computer
00:35:00,00:35:03,to stop the worm from going from one car to the other.
00:35:03,00:35:05,Just a picture of your grandmother.
00:35:05,00:35:07,[laughter]
00:35:07,00:35:09,"Too far, Dan."
00:35:09,00:35:10,Too far.
00:35:10,00:35:12,"I got one more thing on the acronyms, actually."
00:35:12,00:35:15,You know SQL or SQL.
00:35:15,00:35:17,You've heard of it.
00:35:17,00:35:19,"Yeah, it's a database programming language."
00:35:19,00:35:24,"So, there is another program called MySQL or MySQL,"
00:35:24,00:35:28,which is an open source database management system.
00:35:28,00:35:31,"So, you can use it yourself because it's open source."
00:35:31,00:35:32,"So, anyone can use it."
00:35:32,00:35:34,Do you know why MySQL got its name?
00:35:34,00:35:35,No.
00:35:35,00:35:37,Is this SQL for you?
00:35:37,00:35:42,"Well, would you believe that the My is the name of the daughter of the co-founder"
00:35:42,00:35:44,Michael Windinius?
00:35:44,00:35:45,Yes!
00:35:45,00:35:47,[laughter]
00:35:47,00:35:49,Into the bucket goes.
00:35:49,00:35:51,"First chapter, stunning."
00:35:51,00:35:52,Isn't that good?
00:35:52,00:35:53,That's really why.
00:35:53,00:35:54,It's wonderful.
00:35:54,00:35:55,"Unbelievable, you're encouraging it."
00:35:55,00:35:56,That's so funny.
00:35:56,00:35:57,Unbelievable.
00:35:57,00:36:01,"You can have one good, one example of a good thing about AI."
00:36:01,00:36:03,AI has a very bad reputation for all sorts of reasons.
00:36:03,00:36:08,But there was a recent story of AI actually coming through and delivering the goods on something
00:36:08,00:36:11,"and his password related, computer security related."
00:36:11,00:36:14,"In 2015, there was a guy in America."
00:36:14,00:36:15,He was at a Starbucks.
00:36:15,00:36:20,"He bought five Bitcoin on his phone for about, I think, was $100 each."
00:36:20,00:36:23,Then he got stoned.
00:36:23,00:36:26,"And he forgot his password to the wallet, which he just created."
00:36:26,00:36:29,"In fact, he had three passwords of this thing."
00:36:29,00:36:32,Two of them he could remember the third one he couldn't.
00:36:32,00:36:36,And all he could remember for the third one was the mnemonic phrase.
00:36:36,00:36:38,He couldn't remember the actual password.
00:36:38,00:36:40,Do you remember the mnemonic?
00:36:40,00:36:42,"Do you know what the mnemonic is, though?"
00:36:42,00:36:43,No.
00:36:43,00:36:44,"Oh, okay."
00:36:44,00:36:46,He did eventually use all he had with the phrase.
00:36:46,00:36:51,"He used an AI tool to say, can you help me figure out the password based on the phrase?"
00:36:51,00:36:56,"And the AI did, and he managed to get in. I think it was several hundred thousand."
00:36:56,00:36:58,"I mean, I $400,000 that he was able to get."
00:36:58,00:37:03,And the password that he had failed to get was LOL 420 after police.
00:37:03,00:37:05,"Exclamation mark, asterisk."
00:37:05,00:37:07,Smiley face.
00:37:07,00:37:10,Smiley.
00:37:10,00:37:11,He couldn't get it.
00:37:11,00:37:14,He tried brute forcing three and a half trillion password strings.
00:37:14,00:37:15,And that add and come up.
00:37:15,00:37:16,Wow.
00:37:16,00:37:17,Yeah.
00:37:17,00:37:20,What did he do to miss off the last smiley face?
00:37:20,00:37:21,Insane password.
00:37:21,00:37:22,That's a good password.
00:37:22,00:37:23,"It's really good, aren't it?"
00:37:23,00:37:25,"I'm just sausage, you could go with that."
00:37:25,00:37:26,"It's strong, yeah."
00:37:26,00:37:29,"The big news story this week, but it will have been forgotten by the time this goes out,"
00:37:29,00:37:34,"because the AI will have moved on about a billion light years, has been insane."
00:37:34,00:37:36,And I spent a long time getting to grips with it.
00:37:36,00:37:38,So I think everyone needs to get to grips with it.
00:37:38,00:37:39,It's so exciting.
00:37:39,00:37:43,"So it was the open AI, obviously one of the biggest AI companies,"
00:37:43,00:37:47,was just doing an in-house test of its model to see how good it was at hacking.
00:37:47,00:37:52,"And the way it does is it puts its model in a sandbox, which means it just locks it in a virtual room,"
00:37:52,00:37:53,which it can't get out of.
00:37:53,00:37:56,"It's not connected to the internet, got no way of connected to the internet."
00:37:56,00:37:58,It's got no way of really connected to any other computers.
00:37:58,00:38:03,"And it just says, I'm going to give you a hacking test now, AI model, do it."
00:38:03,00:38:09,"And what this AI model did was, it not only hacked its way out of this room,"
00:38:09,00:38:10,out of this sandbox.
00:38:10,00:38:14,So it managed to link up to a bunch of other computers on the network.
00:38:14,00:38:16,It wasn't meant to connect to.
00:38:16,00:38:18,It found one that connected to the internet.
00:38:18,00:38:20,It got onto the internet.
00:38:20,00:38:26,"And it found a website called HuggingFace, which is basically a startup where people collaborate on AI."
00:38:26,00:38:31,"And it thought, I bet this HuggingFace website is where they put the answers to the test they're setting me."
00:38:31,00:38:36,And it went and it stole the answers to the test that the open AI was setting it.
00:38:36,00:38:38,And it went back and it passed the test.
00:38:38,00:38:41,"And HuggingFace said, oh my god, someone's hacked our software."
00:38:41,00:38:44,"What the hell's happened? An open AI said, yeah, it was us, but we've got no control over that."
00:38:44,00:38:48,"And they're both having a lovely love in now saying, oh, they're being so helpful and nice,"
00:38:48,00:38:50,that we've got no control over this AI now.
00:38:50,00:38:58,"So it's literally like, if I didn't escape room, it's if I broke out of the building that had the escape room in it,"
00:38:58,00:39:02,"found the person who designed the escape room, broken to their house,"
00:39:02,00:39:06,"woke them up in night and asked them, how do I get out of the escape room?"
00:39:06,00:39:07,That's what it did.
00:39:07,00:39:10,"And then, how did you get out of the escape room to begin with?"
00:39:10,00:39:13,We don't know. That is what is so terrifying.
00:39:13,00:39:15,That's the proper holy shit.
00:39:15,00:39:16,Yeah.
00:39:16,00:39:20,"It's so incredible, but very cool if you're on their side."
00:39:20,00:39:21,"Yeah, yeah."
00:39:21,00:39:28,"Okay, it is time for our final fact of the show."
00:39:28,00:39:30,And that is James.
00:39:30,00:39:37,"Okay, my fact this week is that the Grey Lowery Bird attracts mates by shouting, go away."
00:39:37,00:39:43,So I was reading a substat called Bird History.
00:39:43,00:39:48,And this was an article on there called the 100 Greatest Bird Names of All Time.
00:39:48,00:39:53,And I was drawn to number 19 because it was the barefaced go away bird.
00:39:53,00:39:55,"And I wondered, how did it get that name?"
00:39:55,00:39:58,And it turns out that it gets a name for its call.
00:39:58,00:40:02,"And a lot of birds do, they get the name from what they sound like in English."
00:40:02,00:40:07,"And like most birds, the call is partly to get rid of people, so it is actually a go away."
00:40:07,00:40:09,But it is also partly to attract mates.
00:40:09,00:40:12,"So effectively, it's trying to get female by saying go away, go away."
00:40:12,00:40:16,"And I think Ethan, can we hear the sound to see if you can..."
00:40:16,00:40:23,That's amazing.
00:40:23,00:40:27,"Yeah, you're by the end."
00:40:27,00:40:28,"Yes, absolutely."
00:40:28,00:40:29,Go away.
00:40:29,00:40:31,That's wonderful.
00:40:31,00:40:34,"I think if you told me it said have a nice cream, I also would have heard that."
