start_hhmmss,end_hhmmss,text
00:16:35,00:16:36,And if it's a good out of bolts of rubber.
00:16:36,00:16:37,And if it's a good out of bolts of rubber.
00:16:37,00:16:38,And if it's a good out of bolts of rubber.
00:16:38,00:16:39,And if it's a good out of bolts of rubber.
00:16:39,00:16:40,And if it's a good out of bolts of rubber.
00:16:40,00:16:41,And if it's a good out of bolts of rubber.
00:16:41,00:16:42,And if it's a good out of bolts of rubber.
00:16:42,00:16:43,And if it's a good out of bolts of rubber.
00:16:43,00:16:44,And if it's a good out of bolts of rubber.
00:16:44,00:16:45,And if it's a good out of bolts of rubber.
00:16:45,00:16:46,And if it's a good out of bolts of rubber.
00:16:46,00:16:47,And if it's a good out of bolts of rubber.
00:16:47,00:16:48,And if it's a good out of bolts of rubber.
00:16:48,00:17:00,And if it's a good out of bolts of rubber.
00:17:00,00:17:01,And if it's a good out of bolts of rubber.
00:17:01,00:17:02,And if it's a good out of bolts of rubber.
00:17:02,00:17:03,And if it's a good out of bolts of rubber.
00:17:03,00:17:04,And if it's a good out of bolts of rubber.
00:17:04,00:17:05,And if it's a good out of bolts of rubber.
00:17:05,00:17:06,And if it's a good out of bolts of rubber.
00:17:06,00:17:07,And if it's a good out of bolts of rubber.
00:17:07,00:17:08,And if it's a good out of bolts of rubber.
00:17:08,00:17:09,And if it's a good out of bolts of rubber.
00:17:09,00:17:10,And if it's a good out of bolts of rubber.
00:17:10,00:17:11,And if it's a good out of bolts of rubber.
00:17:11,00:17:12,And if it's a good out of bolts of rubber.
00:17:12,00:17:13,And if it's a good out of bolts of rubber.
00:17:13,00:17:14,And if it's a good out of bolts of rubber.
00:17:14,00:17:26,And if it's a good out of bolts of rubber.
00:17:26,00:17:27,And if it's a good out of bolts of rubber.
00:17:27,00:17:28,And if it's a good out of bolts of rubber.
00:17:28,00:17:29,And if it's a good out of bolts of rubber.
00:17:29,00:17:30,And if it's a good out of bolts of rubber.
00:17:30,00:17:31,And if it's a good out of bolts of rubber.
00:17:31,00:17:32,And if it's a good out of bolts of rubber.
00:17:32,00:17:33,And if it's a good out of bolts of rubber.
00:17:33,00:17:34,And if it's a good out of bolts of rubber.
00:17:34,00:17:35,And if it's a good out of bolts of rubber.
00:17:35,00:17:36,And if it's a good out of bolts of rubber.
00:17:36,00:17:37,And if it's a good out of bolts of rubber.
00:17:37,00:17:38,And if it's a good out of bolts of rubber.
00:17:38,00:17:39,And if it's a good out of bolts of rubber.
00:17:39,00:17:40,And if it's a good out of bolts of rubber.
00:17:40,00:17:51,And if it's a good out of bolts of rubber.
00:17:51,00:17:52,And if it's a good out of bolts of rubber.
00:17:52,00:17:53,And if it's a good out of bolts of rubber.
00:17:53,00:17:54,And if it's a good out of bolts of rubber.
00:17:54,00:17:55,And if it's a good out of bolts of rubber.
00:17:55,00:17:56,And if it's a good out of bolts of rubber.
00:17:56,00:17:57,And if it's a good out of bolts of rubber.
00:17:57,00:17:58,And if it's a good out of bolts of rubber.
00:17:58,00:17:59,And if it's a good out of bolts of rubber.
00:17:59,00:18:00,And if it's a good out of bolts of rubber.
00:18:00,00:18:01,And if it's a good out of bolts of rubber.
00:18:01,00:18:02,And if it's a good out of bolts of rubber.
00:18:02,00:18:03,And if it's a good out of bolts of rubber.
00:18:03,00:18:04,And if it's a good out of bolts of rubber.
00:18:04,00:18:05,And if it's a good out of bolts of rubber.
00:18:05,00:18:17,And if it's a good out of bolts of rubber.
00:18:17,00:18:18,And if it's a good out of bolts of rubber.
00:18:18,00:18:19,And if it's a good out of bolts of rubber.
00:18:19,00:18:20,And if it's a good out of bolts of rubber.
00:18:20,00:18:21,And if it's a good out of bolts of rubber.
00:18:21,00:18:22,And if it's a good out of bolts of rubber.
00:18:22,00:18:23,And if it's a good out of bolts of rubber.
00:18:23,00:18:24,And if it's a good out of bolts of rubber.
00:18:24,00:18:25,And if it's a good out of bolts of rubber.
00:18:25,00:18:26,And if it's a good out of bolts of rubber.
00:18:26,00:18:27,And if it's a good out of bolts of rubber.
00:18:27,00:18:28,And if it's a good out of bolts of rubber.
00:18:28,00:18:29,And if it's a good out of bolts of rubber.
00:18:29,00:18:30,And if it's a good out of bolts of rubber.
00:18:30,00:18:31,And if it's a good out of bolts of rubber.
00:18:31,00:18:34,And if it's a good out of bolts of rubber.
00:18:34,00:18:35,And if it's a good out of bolts of rubber.
00:18:35,00:18:36,And if it's a good out of bolts of rubber.
00:18:36,00:18:37,And if it's a good out of bolts of rubber.
00:18:37,00:18:38,And if it's a good out of bolts of rubber.
00:18:38,00:18:39,And if it's a good out of bolts of rubber.
00:18:39,00:18:40,And if it's a good out of bolts of rubber.
00:18:40,00:18:41,And if it's a good out of bolts of rubber.
00:18:41,00:18:42,And if it's a good out of bolts of rubber.
00:18:42,00:18:43,And if it's a good out of bolts of rubber.
00:18:43,00:18:44,And if it's a good out of bolts of rubber.
00:18:44,00:18:45,And if it's a good out of bolts of rubber.
00:18:45,00:18:46,And if it's a good out of bolts of rubber.
00:18:46,00:18:47,And if it's a good out of bolts of rubber.
00:18:47,00:18:48,And if it's a good out of bolts of rubber.
00:18:48,00:19:03,And if it's a good out of bolts of rubber.
00:19:03,00:19:06,And if it's a good out of bolts of rubber.
00:19:06,00:19:07,And if it's a good out of bolts of rubber.
00:19:07,00:19:08,And if it's a good out of bolts of rubber.
00:19:08,00:19:09,And if it's a good out of bolts of rubber.
00:19:09,00:19:10,And if it's a good out of bolts of rubber.
00:19:10,00:19:11,And if it's a good out of bolts of rubber.
00:19:11,00:19:12,And if it's a good out of bolts of rubber.
00:19:12,00:19:13,And if it's a good out of bolts of rubber.
00:19:13,00:19:14,And if it's a good out of bolts of rubber.
00:19:14,00:19:15,And if it's a good out of bolts of rubber.
00:19:15,00:19:16,And if it's a good out of bolts of rubber.
00:19:16,00:19:17,And if it's a good out of bolts of rubber.
00:19:17,00:19:18,And if it's a good out of bolts of rubber.
00:19:18,00:19:19,And if it's a good out of bolts of rubber.
00:19:19,00:19:20,And if it's a good out of bolts of rubber.
00:19:20,00:19:21,And if it's a good out of bolts of rubber.
00:19:21,00:19:22,And if it's a good out of bolts of rubber.
00:19:22,00:19:23,And if it's a good out of bolts of rubber.
00:19:23,00:19:24,And if it's a good out of bolts of rubber.
00:19:24,00:19:25,And if it's a good out of bolts of rubber.
00:19:25,00:19:26,And if it's a good out of bolts of rubber.
00:19:26,00:19:27,And if it's a good out of bolts of rubber.
00:19:27,00:19:28,And if it's a good out of bolts of rubber.
00:19:28,00:19:29,And if it's a good out of bolts of rubber.
00:19:29,00:19:30,And if it's a good out of bolts of rubber.
00:19:30,00:19:31,And if it's a good out of bolts of rubber.
00:19:31,00:19:32,And if it's a good out of bolts of rubber.
00:19:32,00:19:47,And if it's a good out of bolts of rubber.
00:19:47,00:19:48,And if it's a good out of bolts of rubber.
00:19:48,00:19:49,And if it's a good out of bolts of rubber.
00:19:49,00:19:50,And if it's a good out of bolts of rubber.
00:19:50,00:19:51,And if it's a good out of bolts of rubber.
00:19:51,00:19:52,And if it's a good out of bolts of rubber.
00:19:52,00:19:53,And if it's a good out of bolts of rubber.
00:19:53,00:19:54,And if it's a good out of bolts of rubber.
00:19:54,00:19:55,And if it's a good out of bolts of rubber.
00:19:55,00:19:56,And if it's a good out of bolts of rubber.
00:19:56,00:19:57,And if it's a good out of bolts of rubber.
00:19:57,00:19:58,And if it's a good out of bolts of rubber.
00:19:58,00:19:59,And if it's a good out of bolts of rubber.
00:19:59,00:20:00,And if it's a good out of bolts of rubber.
00:20:00,00:20:01,And if it's a good out of bolts of rubber.
00:20:01,00:20:02,And if it's a good out of bolts of rubber.
00:20:02,00:20:03,And if it's a good out of bolts of rubber.
00:20:03,00:20:04,And if it's a good out of bolts of rubber.
00:20:04,00:20:05,And if it's a good out of bolts of rubber.
00:20:05,00:20:06,And if it's a good out of bolts of rubber.
00:20:06,00:20:07,And if it's a good out of bolts of rubber.
00:20:07,00:20:08,And if it's a good out of bolts of rubber.
00:20:08,00:20:09,And if it's a good out of bolts of rubber.
00:20:09,00:20:10,And if it's a good out of bolts of rubber.
00:20:10,00:20:11,And if it's a good out of bolts of rubber.
00:20:11,00:20:12,And if it's a good out of bolts of rubber.
00:20:12,00:20:13,And if it's a good out of bolts of rubber.
00:20:13,00:20:14,And if it's a good out of bolts of rubber.
00:20:14,00:20:15,And if it's a good out of bolts of rubber.
00:20:15,00:20:16,And if it's a good out of bolts of rubber.
00:20:16,00:20:31,And if it's a good out of bolts of rubber.
00:20:31,00:20:32,And if it's a good out of bolts of rubber.
00:20:32,00:20:33,And if it's a good out of bolts of rubber.
00:20:33,00:20:34,And if it's a good out of bolts of rubber.
00:20:34,00:20:35,And if it's a good out of bolts of rubber.
00:20:35,00:20:36,And if it's a good out of bolts of rubber.
00:20:36,00:20:37,And if it's a good out of bolts of rubber.
00:20:37,00:20:38,And if it's a good out of bolts of rubber.
00:20:38,00:20:39,And if it's a good out of bolts of rubber.
00:20:39,00:20:40,And if it's a good out of bolts of rubber.
00:20:40,00:20:41,And if it's a good out of bolts of rubber.
00:20:41,00:20:42,And if it's a good out of bolts of rubber.
00:20:42,00:20:43,And if it's a good out of bolts of rubber.
00:20:43,00:20:44,And if it's a good out of bolts of rubber.
00:20:44,00:20:45,And if it's a good out of bolts of rubber.
00:20:45,00:20:46,And if it's a good out of bolts of rubber.
00:20:46,00:20:47,And if it's a good out of bolts of rubber.
00:20:47,00:20:48,And if it's a good out of bolts of rubber.
00:20:48,00:20:49,And if it's a good out of bolts of rubber.
00:20:49,00:20:50,And if it's a good out of bolts of rubber.
00:20:50,00:20:51,And if it's a good out of bolts of rubber.
00:20:51,00:20:52,And if it's a good out of bolts of rubber.
00:20:52,00:20:53,And if it's a good out of bolts of rubber.
00:20:53,00:20:54,And if it's a good out of bolts of rubber.
00:20:54,00:20:55,And if it's a good out of bolts of rubber.
00:20:55,00:20:56,And if it's a good out of bolts of rubber.
00:20:56,00:20:57,And if it's a good out of bolts of rubber.
00:20:57,00:20:58,And if it's a good out of bolts of rubber.
00:20:58,00:20:59,And if it's a good out of bolts of rubber.
00:20:59,00:21:00,And if it's a good out of bolts of rubber.
00:21:00,00:21:14,And if it's a good out of bolts of rubber.
00:21:14,00:21:15,And if it's a good out of bolts of rubber.
00:21:15,00:21:16,And if it's a good out of bolts of rubber.
00:21:16,00:21:17,And if it's a good out of bolts of rubber.
00:21:17,00:21:18,And if it's a good out of bolts of rubber.
00:21:18,00:21:19,And if it's a good out of bolts of rubber.
00:21:19,00:21:20,And if it's a good out of bolts of rubber.
00:21:20,00:21:21,And if it's a good out of bolts of rubber.
00:21:21,00:21:22,And if it's a good out of bolts of rubber.
00:21:22,00:21:23,And if it's a good out of bolts of rubber.
00:21:23,00:21:24,And if it's a good out of bolts of rubber.
00:21:24,00:21:25,And if it's a good out of bolts of rubber.
00:21:25,00:21:26,And if it's a good out of bolts of rubber.
00:21:26,00:21:27,And if it's a good out of bolts of rubber.
00:21:27,00:21:28,And if it's a good out of bolts of rubber.
00:21:28,00:21:29,And if it's a good out of bolts of rubber.
00:21:29,00:21:30,And if it's a good out of bolts of rubber.
00:21:30,00:21:31,And if it's a good out of bolts of rubber.
00:21:31,00:21:32,And if it's a good out of bolts of rubber.
00:21:32,00:21:33,And if it's a good out of bolts of rubber.
00:21:33,00:21:34,And if it's a good out of bolts of rubber.
00:21:34,00:21:35,And if it's a good out of bolts of rubber.
00:21:35,00:21:36,And if it's a good out of bolts of rubber.
00:21:36,00:21:37,And if it's a good out of bolts of rubber.
00:21:37,00:21:38,And if it's a good out of bolts of rubber.
00:21:38,00:21:39,And if it's a good out of bolts of rubber.
00:21:39,00:21:40,And if it's a good out of bolts of rubber.
00:21:40,00:21:41,And if it's a good out of bolts of rubber.
00:21:41,00:21:42,And if it's a good out of bolts of rubber.
00:21:42,00:21:43,And if it's a good out of bolts of rubber.
00:21:43,00:21:55,And if it's a good out of bolts of rubber.
00:21:55,00:21:56,And if it's a good out of bolts of rubber.
00:21:56,00:21:57,And if it's a good out of bolts of rubber.
00:21:57,00:21:58,And if it's a good out of bolts of rubber.
00:21:58,00:21:59,And if it's a good out of bolts of rubber.
00:21:59,00:22:00,And if it's a good out of bolts of rubber.
00:22:00,00:22:01,And if it's a good out of bolts of rubber.
00:22:01,00:22:02,And if it's a good out of bolts of rubber.
00:22:02,00:22:03,And if it's a good out of bolts of rubber.
00:22:03,00:22:04,And if it's a good out of bolts of rubber.
00:22:04,00:22:05,And if it's a good out of bolts of rubber.
00:22:05,00:22:06,And if it's a good out of bolts of rubber.
00:22:06,00:22:07,And if it's a good out of bolts of rubber.
00:22:07,00:22:08,And if it's a good out of bolts of rubber.
00:22:08,00:22:09,And if it's a good out of bolts of rubber.
00:22:09,00:22:21,And if it's a good out of bolts of rubber.
00:22:21,00:22:22,And if it's a good out of bolts of rubber.
00:22:22,00:22:23,And if it's a good out of bolts of rubber.
00:22:23,00:22:24,And if it's a good out of bolts of rubber.
00:22:24,00:22:25,And if it's a good out of bolts of rubber.
00:22:25,00:22:26,And if it's a good out of bolts of rubber.
00:22:26,00:22:27,And if it's a good out of bolts of rubber.
00:22:27,00:22:28,And if it's a good out of bolts of rubber.
00:22:28,00:22:29,And if it's a good out of bolts of rubber.
00:22:29,00:22:30,And if it's a good out of bolts of rubber.
00:22:30,00:22:31,And if it's a good out of bolts of rubber.
00:22:31,00:22:32,And if it's a good out of bolts of rubber.
00:22:32,00:22:33,And if it's a good out of bolts of rubber.
00:22:33,00:22:34,And if it's a good out of bolts of rubber.
00:22:34,00:22:35,And if it's a good out of bolts of rubber.
00:22:35,00:22:38,"No, it's just so amazing."
00:22:38,00:22:40,Every fact we have you find a wavelength to one of your rotation
00:22:40,00:22:41,of ten favourite people.
00:22:41,00:22:42,"Anyway, it's called Musical Bumps."
00:22:42,00:22:43,And he says...
00:22:43,00:22:45,We're not going to explain for international listeners
00:22:45,00:22:47,who the quite long dead comedian Dudley Moore is.
00:22:47,00:22:48,That's fine.
00:22:48,00:22:49,That's a very good point.
00:22:49,00:22:50,"Yeah, he was in Arthur."
00:22:50,00:22:52,He was in the movie Tenwood Bo Derek.
00:22:52,00:22:55,"He was in Beyond the Fringe, which was a landmark moment"
00:22:55,00:22:58,"in that time, within this country."
00:22:58,00:22:59,"Yeah, okay."
00:22:59,00:23:00,Sure.
00:23:00,00:23:01,"Yeah, yeah."
00:23:01,00:23:02,I was having fun.
00:23:02,00:23:05,He says that a lot of great piano players
00:23:05,00:23:07,don't have white and black keys.
00:23:07,00:23:09,They have yellow and black.
00:23:09,00:23:12,And it's because the heaviness of which they play
00:23:12,00:23:15,"and slam their keys, discolors it."
00:23:15,00:23:17,And so the white keys go yellow.
00:23:17,00:23:20,Is it swat or do they all smoke or...?
00:23:20,00:23:23,"I think it has to just be a mixture of what they've eaten,"
00:23:23,00:23:24,what they've like.
00:23:24,00:23:25,"It's just, it's wear and tear-based."
00:23:25,00:23:26,It really?
00:23:26,00:23:27,What's it?
00:23:27,00:23:28,It's done.
00:23:28,00:23:29,It's done.
00:23:29,00:23:32,It's done.
00:23:32,00:23:36,"But yeah, he said it to the point where anytime he saw"
00:23:36,00:23:39,"the color yellow, he associated it with loudness"
00:23:39,00:23:41,because it was usually on a piano player who would slam
00:23:41,00:23:43,the keys that you would see yellow.
00:23:43,00:23:45,"And when he died at his funeral, he had a bouquet"
00:23:45,00:23:47,that was made into a big piano and it was black and yellow.
00:23:47,00:23:49,And I think that was in reference to...
00:23:49,00:23:50,"Oh, really?"
00:23:50,00:23:51,Yeah.
00:23:51,00:23:52,Most remote piano in the world?
00:23:52,00:23:53,Antarctica.
00:23:53,00:23:54,Mars.
00:23:54,00:23:56,"Oh, in the world."
00:23:56,00:23:57,No answer.
00:23:57,00:23:59,I refuse to play your silly questions anymore.
00:23:59,00:24:00,Oh.
00:24:00,00:24:01,Yeah.
00:24:01,00:24:02,"Gosh, I remember they did take one so one time to cut."
00:24:02,00:24:03,They did.
00:24:03,00:24:04,That's why I said that.
00:24:04,00:24:05,Antarctica.
00:24:05,00:24:06,That's correct.
00:24:06,00:24:07,"That's a player piano, right, I think."
00:24:07,00:24:08,It was...
00:24:08,00:24:10,"No, I think it was just a standard upright."
00:24:10,00:24:11,Okay.
00:24:11,00:24:13,But Captain Scott took one to the Antarctic.
00:24:13,00:24:14,Did he?
00:24:14,00:24:15,Yeah.
00:24:15,00:24:17,And this is the very sidetrack where they all died.
00:24:17,00:24:19,"But this is not the fault of the piano,"
00:24:19,00:24:22,which they did not take all the way to the South Pole.
00:24:22,00:24:24,They left it at their base.
00:24:24,00:24:25,Okay.
00:24:25,00:24:26,Which was sensible.
00:24:26,00:24:27,And it was...
00:24:27,00:24:33,Some of them were still questioning whether they should have brought it in the first place.
00:24:33,00:24:36,"But the really interesting why they brought it in the first place,"
00:24:36,00:24:39,which was just that music was so important for morale.
00:24:39,00:24:40,"Moral, yeah."
00:24:40,00:24:43,"And when you're there in the dark, polar night and it's just..."
00:24:43,00:24:47,It's so bloody cold and you can't go outside and you need morale.
00:24:47,00:24:51,And so one of them said we should have gone mad in the long wind tonight
00:24:51,00:24:52,if they hadn't had the piano with them.
00:24:52,00:24:53,So it was used a lot.
00:24:53,00:24:55,They would all stand around singing.
00:24:55,00:24:58,And they practically had a full choir going around it.
00:24:58,00:25:00,They would sing a lot together in the evenings.
00:25:00,00:25:01,And it's still there to this day.
00:25:01,00:25:02,Is it?
00:25:02,00:25:03,Yeah.
00:25:03,00:25:04,Playable as anyone in a concert.
00:25:04,00:25:08,I think a tuner would probably manage to improve it a little bit.
00:25:08,00:25:09,Yeah.
00:25:09,00:25:12,The white and black notes are made of ivory.
00:25:12,00:25:13,Ebony and ivory.
00:25:13,00:25:14,Ebony and ivory.
00:25:14,00:25:15,Ebony and ivory.
00:25:15,00:25:20,But you can't sell ivory anymore.
00:25:20,00:25:22,So they don't make them.
00:25:22,00:25:23,Because of work.
00:25:23,00:25:25,Because of dead elephants.
00:25:25,00:25:26,Yes.
00:25:26,00:25:28,"Or woke, whichever way you want to put it."
00:25:28,00:25:30,"That's what I call it, yeah."
00:25:30,00:25:33,"But also, did you know Ebony is also endangered?"
00:25:33,00:25:34,Of the woods.
00:25:34,00:25:35,"Yeah, the Ebony would."
00:25:35,00:25:37,"So it grows really, really slowly."
00:25:37,00:25:42,It takes about 200 years to get dense enough that you can turn it into piano keys.
00:25:42,00:25:46,"And so to save the trees, there's real strict controls on the Ebony trade."
00:25:46,00:25:47,Wow.
00:25:47,00:25:56,"And also, the Ebony trees, the fruit is eaten by elephants who poo out the fruits to get more trees."
00:25:56,00:26:00,"So actually, Ebony and ivory come together in perfect harmony."
00:26:00,00:26:01,"Oh, wow."
00:26:01,00:26:02,So they all grow.
00:26:02,00:26:03,It's incredible.
00:26:03,00:26:12,"Okay, it is time for fact number three, and that is Anna."
00:26:12,00:26:15,"My fact this week is that until the mid-19th century,"
00:26:15,00:26:18,the official language of Hungary was Latin.
00:26:18,00:26:20,And this is amazing.
00:26:20,00:26:24,This was just much longer than any other country continued to use Latin.
00:26:24,00:26:27,So a lot of other European countries used it as a sort of legal
00:26:27,00:26:32,"and sometimes administrative language until the Reformation, Enlightenment period."
00:26:32,00:26:35,But Hungary just kept it on.
00:26:35,00:26:39,"And it continued to be used, first of all, in official circumstances,"
00:26:39,00:26:42,"like the law, state administration, and things like that."
00:26:42,00:26:47,"But also, everyday chat and foreign travelers would go at the start of the 19th century to Hungary"
00:26:47,00:26:49,"and say, ""This is absolute desire."
00:26:49,00:26:50,"I just went into a pub."""
00:26:50,00:26:52,And the innkeeper was chatting and laughing to me.
00:26:52,00:26:53,It's crazy.
00:26:53,00:26:55,Imagine that today.
00:26:55,00:26:57,It's almost like going to one of these old times places.
00:26:57,00:26:58,We talked about that big French.
00:26:58,00:27:02,"You know, that's sort of your back in time."
00:27:02,00:27:03,Yeah.
00:27:03,00:27:05,Hungary was one big Puy de Fu.
00:27:05,00:27:06,So bizarre.
00:27:06,00:27:10,There was a record written actually by Cassanova of sex fame.
00:27:10,00:27:12,Who did write about all of these?
00:27:12,00:27:14,He would be delighted with that.
00:27:14,00:27:15,Super clay.
00:27:15,00:27:17,So do you mean Cassanova the librarian?
00:27:17,00:27:24,He met a Hungarian traveler at one point who said he'd been incredibly disappointed
00:27:24,00:27:27,when he visited Rome because naturally he thought it was Hungarian
00:27:27,00:27:29,who was speaking Latin every day to his kids.
00:27:29,00:27:32,He thought he'd go to Rome and obviously they'd all be speaking in decent society.
00:27:32,00:27:34,"And he said, ""I was greatly mistaken."
00:27:34,00:27:38,"Nobody can speak it, not even the priests who only pretend to write it."""
00:27:38,00:27:39,That's so funny.
00:27:39,00:27:41,Is it because Hungary is so hard to learn?
00:27:41,00:27:43,"There's various reasons, I think."
00:27:43,00:27:49,"I mean, it was a ruler called Maria Tureza who sort of stamped this in stone in the 1700s"
00:27:49,00:27:51,"when people were thinking, ""Shall we give up this old dead language thing?"""
00:27:51,00:27:53,"Yeah, she was a Habsburg, right?"
00:27:53,00:27:54,Yeah.
00:27:54,00:27:58,And then there was the War of Austrian Succession where someone had died.
00:27:58,00:27:59,She was in charge.
00:27:59,00:28:04,"And all the other princes around Europe, because the Habsburg Empire was absolutely huge."
00:28:04,00:28:07,"All these princes decided, ""Oh, well, we've got a chance here."
00:28:07,00:28:10,"We can sell our own countries."""
00:28:10,00:28:13,And so she decided to fight them and sort of knock them all down.
00:28:13,00:28:18,"And when she won that war, she decided to kind of bring a new enlightened state"
00:28:18,00:28:21,and get rid of Latin from all these countries.
00:28:21,00:28:25,"But in Hungary, she couldn't really do it because it was so diverse."
00:28:25,00:28:28,"The aristocrats spoke French, the gentry spoke magia."
00:28:28,00:28:30,The peasants were kind of Germanic.
00:28:30,00:28:32,So everyone spoke different languages.
00:28:32,00:28:35,"But if we keep it in Latin, then everyone could kind of stick together."
00:28:35,00:28:36,Right.
00:28:36,00:28:37,Yeah.
00:28:37,00:28:39,"She had a lot of kids, by the way."
00:28:39,00:28:40,Very interesting lady.
00:28:40,00:28:43,"She had, I believe it was 16 kids."
00:28:43,00:28:45,And the 15th kid during labor.
00:28:45,00:28:48,She had a tooth taken out while she was having her 15th kid.
00:28:48,00:28:50,"Because she hated time wasting and she thought,"
00:28:50,00:28:52,"""Okay, if I'm going to be in pain anyway, let's do this at the same time."""
00:28:52,00:28:53,That's a really good idea.
00:28:53,00:28:54,Really?
00:28:54,00:28:55,Yeah.
00:28:55,00:29:00,"Yeah, do those things in the lead up to birth during labor while you're in agony as it is?"
00:29:00,00:29:01,Seems like an interesting thought.
00:29:01,00:29:04,"I think that's a good new business for a dentist, isn't it?"
00:29:04,00:29:05,You're in labor.
00:29:05,00:29:06,Just turn up the guy.
00:29:06,00:29:07,Would you like me to do any fib?
00:29:07,00:29:08,"Well, this is going on."
00:29:08,00:29:09,Exactly.
00:29:09,00:29:13,But she gave birth and she gave birth to a daughter called Antonia.
00:29:13,00:29:16,And Antonia went on to become Marie Antoinette.
00:29:16,00:29:17,Yes.
00:29:17,00:29:18,"Oh, Piotwist."
00:29:18,00:29:19,"Yeah, Piotwist."
00:29:19,00:29:20,"Piotwist, yeah."
00:29:20,00:29:21,She also had 52.
00:29:21,00:29:22,I think it was 52 grandchildren.
00:29:22,00:29:23,Wow.
00:29:23,00:29:24,56.
00:29:24,00:29:25,A lot of grandchildren.
00:29:25,00:29:26,"I mean, that's a hell of a lot of grandchildren."
00:29:26,00:29:30,"Because her kids, a couple of her kids went on to have 16 or 17 or 18 kids."
00:29:30,00:29:36,"And if all the parents want you to do one day a week, with one of the grandchildren, that's a nightmare."
00:29:36,00:29:44,"One more thing is that the Habsburg realm had a lot of Latin going on, which means that actually"
00:29:44,00:29:50,Croatia also had Latin as its main language until 1847.
00:29:50,00:29:51,Yes.
00:29:51,00:29:53,"Again, because it was an old Habsburg realm."
00:29:53,00:29:56,"And it was part of the Hungarian Empire at this time, which is one of the reasons they didn't go Hungarian."
00:29:56,00:29:58,Because they didn't speak Hungarian.
00:29:58,00:30:04,"Another thing about Maria Teresa, she couldn't be crowned properly crowned because she was a woman"
00:30:04,00:30:06,and that was against the Hungarian rules at the start.
00:30:06,00:30:10,"But then she did impress the nobles by, you know, trampling all over them in her first year."
00:30:10,00:30:12,"So then they did say, all right, we can do it."
00:30:12,00:30:14,We will crown you.
00:30:14,00:30:16,"Empress, queen."
00:30:16,00:30:18,"No, not queen."
00:30:18,00:30:20,Because they didn't have a concept of it.
00:30:20,00:30:21,King?
00:30:21,00:30:22,So she was crowned king.
00:30:22,00:30:23,Yes.
00:30:23,00:30:24,She was king Maria Teresa.
00:30:24,00:30:27,"Go boss, absolutely go boss."
00:30:27,00:30:28,Rex Hungarian.
00:30:28,00:30:29,Yeah.
00:30:29,00:30:30,Very cool.
00:30:30,00:30:31,And just couldn't come up with the feminine.
00:30:31,00:30:32,Do you think Latin is going to come back?
00:30:32,00:30:33,Yeah.
00:30:33,00:30:34,Yeah.
00:30:34,00:30:39,There's a group called Via Nova who wants to revive Latin in Europe.
00:30:39,00:30:44,"Like in the EU, for instance, at the moment everyone kind of speaks English or French."
00:30:44,00:30:45,All their own languages.
00:30:45,00:30:51,"But they think maybe if we bring Latin back, then there'll be no like cultural baggage that comes with saying,"
00:30:51,00:30:56,we have to do this bit in Serbo Croats and we have to do this bit in Italian and we have to do this bit.
00:30:56,00:30:58,How many people are asking for this?
00:30:58,00:31:00,"Well, there's a small group."
00:31:00,00:31:05,"Anyway, there's a linguistic scholar called Jennifer Jenkins, who says,"
00:31:05,00:31:09,"""As far as I understand it, the EU doesn't have any problem using English at the moment,"
00:31:09,00:31:11,"especially now that Britain isn't there anymore."""
00:31:11,00:31:13,"Oh, thank you Jennifer."
00:31:13,00:31:16,"And also, there is no way that the Chinese are going to learn Latin."
00:31:16,00:31:17,That's a fair point.
00:31:17,00:31:18,Which I think is a good point.
00:31:18,00:31:20,"Hey, I've got a quiz for you guys."
00:31:20,00:31:24,What do you think this term means in Hungary?
00:31:24,00:31:26,His mouth is walking like the ass of a duck.
00:31:26,00:31:27,Oh.
00:31:27,00:31:29,His mouth is walking like the ass of a duck.
00:31:29,00:31:35,"So an ass of a duck is wobbling like, so maybe you're going, ""Bul-ul-ul-ul-ul-ul."""
00:31:35,00:31:37,Did they do that?
00:31:37,00:31:39,I'm not an hungry to have a French word.
00:31:39,00:31:40,Yeah.
00:31:40,00:31:43,He's just talking Bullocks.
00:31:43,00:31:45,"He talks a lot, is basically."
00:31:45,00:31:46,"Oh, of course."
00:31:46,00:31:47,This is what they say for someone he's talking about.
00:31:47,00:31:48,Here's another one.
00:31:48,00:31:50,"""Why are you giving drinks to the mice?"""
00:31:50,00:31:51,That's just literal.
00:31:51,00:31:55,"If someone gives drinks to mice, that's the perfect, we know what we'll think to say."
00:31:55,00:31:58,Because it's ridiculous things to do.
00:31:58,00:31:59,"Well, is it a waste?"
00:31:59,00:32:00,You're wasting them.
00:32:00,00:32:02,They won't enjoy them.
00:32:02,00:32:04,It's why are you crying?
00:32:04,00:32:07,Why are you giving drinks to the mice?
00:32:07,00:32:11,"Presumably, the film Terminator 2, I think includes that line."
00:32:11,00:32:15,"Where Arnold Schwarzenegger says, ""Why do you cry to a little boy?"""
00:32:15,00:32:16,Yeah.
00:32:16,00:32:18,"So when they translate it, it's hilarious."
00:32:18,00:32:21,"I presume he said, ""Why do you give drinks to the mice?"""
00:32:21,00:32:24,"Oh, we've got to watch that version, though."
00:32:24,00:32:26,Your dad was not a glassmaker.
00:32:26,00:32:27,Oh.
00:32:27,00:32:29,Your dad was not a glassmaker.
00:32:29,00:32:33,"So glassmakers, they're working hot conditions, don't they?"
00:32:33,00:32:34,In Venice?
